epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
69,0.951028,0.922648,0.028380,0.694592,0.536593,0.416572,0.001000,30,0.285306,0.000836,0.075550,0.714694,-0.018465,4.866687,4.900539,4.488678,0.017087,0.023318
70,0.951121,0.922062,0.029059,0.688593,0.545591,0.437960,0.001000,29,0.290151,0.000816,0.077494,0.709849,-0.010454,4.847351,4.992010,4.458961,0.016788,0.023105
71,0.906794,0.877430,0.029364,0.711986,0.551290,0.457487,0.001000,28,0.289379,0.000810,0.078563,0.710621,-0.016450,4.852529,4.972672,4.460450,0.017073,0.022762
72,0.891402,0.861657,0.029745,0.719484,0.543191,0.454074,0.001000,30,0.290409,0.000822,0.079763,0.709591,-0.016582,4.862531,4.934712,4.476291,0.017684,0.022570
73,0.879894,0.849761,0.030132,0.724183,0.548590,0.440994,0.001000,29,0.297984,0.000812,0.080548,0.702016,-0.006471,4.822810,4.950372,4.450412,0.017642,0.022375
74,0.870226,0.840133,0.030093,0.721484,0.534793,0.441313,0.001000,28,0.287269,0.000747,0.081134,0.712731,-0.016871,4.871068,4.950131,4.441564,0.016869,0.021494
75,0.869507,0.838993,0.030514,0.720084,0.535393,0.370233,0.001000,27,0.292970,0.000751,0.082158,0.707030,-0.006509,4.856021,5.027323,4.416390,0.016828,0.021641
76,0.876458,0.846085,0.030373,0.706888,0.513497,0.455628,0.001000,26,0.284310,0.000739,0.082264,0.715690,-0.013819,4.905793,4.925802,4.452335,0.017140,0.021112
77,0.917499,0.886497,0.031002,0.706688,0.532394,0.349267,0.001000,25,0.304985,0.000764,0.082981,0.695015,-0.015260,4.807208,4.941615,4.408603,0.017532,0.021372
78,0.889230,0.858046,0.031184,0.699690,0.546491,0.413009,0.001000,24,0.300017,0.000774,0.083920,0.699983,0.003482,4.848435,4.956344,4.481877,0.017504,0.021624
79,0.801346,0.769982,0.031364,0.744277,0.530294,0.464630,0.001000,23,0.296473,0.000767,0.084757,0.703527,-0.010158,4.873645,4.914297,4.424650,0.017996,0.021056
80,0.827724,0.795634,0.032090,0.740878,0.550390,0.467177,0.001000,22,0.317502,0.000783,0.085775,0.682498,-0.007723,4.766366,4.971831,4.394965,0.017994,0.021422
81,0.785540,0.752942,0.032598,0.753774,0.535693,0.400928,0.001000,21,0.330812,0.000831,0.086580,0.669188,-0.002475,4.711955,5.007561,4.448332,0.018345,0.022231
82,0.808211,0.775754,0.032457,0.736079,0.544991,0.422710,0.001000,20,0.313051,0.000793,0.087293,0.686949,-0.014890,4.799153,4.900675,4.464206,0.018156,0.021523
83,0.738584,0.705754,0.032830,0.770169,0.531494,0.448195,0.001000,19,0.315111,0.000792,0.088399,0.684889,-0.014459,4.826039,4.969813,4.451130,0.018326,0.021354
84,0.751431,0.717920,0.033511,0.767470,0.541992,0.458607,0.001000,18,0.334740,0.000771,0.089361,0.665260,-0.004327,4.713125,5.087788,4.398315,0.017725,0.021378
85,0.714354,0.680377,0.033977,0.787364,0.541992,0.433082,0.001000,17,0.342624,0.000741,0.090391,0.657376,-0.014610,4.673466,5.070742,4.390290,0.017631,0.020728
86,0.688512,0.654482,0.034030,0.788463,0.528194,0.418627,0.001000,16,0.322353,0.000729,0.091920,0.677647,-0.016466,4.787947,5.010990,4.426096,0.017899,0.020216
87,0.725261,0.691104,0.034157,0.771668,0.534793,0.415425,0.001000,15,0.320353,0.000709,0.092475,0.679647,-0.001987,4.788981,5.014349,4.419886,0.017320,0.020227
88,0.713349,0.678906,0.034443,0.771569,0.528194,0.460205,0.001000,14,0.326625,0.000721,0.093012,0.673375,-0.010743,4.792826,5.036714,4.423514,0.017572,0.020313
89,0.665189,0.630572,0.034617,0.809257,0.540492,0.462779,0.001000,13,0.334868,0.000717,0.093041,0.665132,-0.010161,4.719719,5.073793,4.359559,0.017580,0.020205
90,0.628436,0.593966,0.034471,0.819554,0.534193,0.427168,0.001000,12,0.327794,0.000699,0.093026,0.672206,-0.004706,4.754670,5.104497,4.348481,0.017256,0.020033
91,0.629975,0.595465,0.034509,0.804159,0.541692,0.430611,0.001000,11,0.321580,0.000718,0.093569,0.678420,-0.013097,4.810365,5.081197,4.378660,0.017801,0.020019
92,0.597901,0.563274,0.034627,0.820954,0.528794,0.455923,0.001000,10,0.326893,0.000732,0.093606,0.673107,-0.013985,4.771665,5.038826,4.394985,0.018083,0.020134
93,0.584152,0.549468,0.034684,0.833950,0.545591,0.467692,0.001000,9,0.332595,0.000726,0.093417,0.667405,-0.009766,4.731247,5.009703,4.332623,0.018438,0.019652
94,0.561583,0.527087,0.034496,0.841048,0.530594,0.443742,0.001000,8,0.330153,0.000690,0.092955,0.669847,-0.006097,4.731020,5.018430,4.298594,0.018076,0.019056
95,0.567473,0.532950,0.034523,0.833250,0.538092,0.439738,0.001000,7,0.325401,0.000687,0.093359,0.674599,-0.002260,4.761265,5.057431,4.306520,0.018160,0.018894
96,0.545237,0.510859,0.034378,0.839948,0.516497,0.451074,0.001000,6,0.329893,0.000657,0.092580,0.670107,-0.004545,4.726501,5.052308,4.312848,0.017572,0.018667
97,0.574264,0.539781,0.034483,0.833750,0.540492,0.428618,0.001000,5,0.333001,0.000691,0.092721,0.666999,-0.009450,4.728760,5.015212,4.294717,0.018454,0.018733
98,0.533655,0.499376,0.034279,0.835049,0.534193,0.455327,0.001000,4,0.322816,0.000648,0.092721,0.677184,-0.006603,4.778478,5.058395,4.359809,0.017383,0.018610
99,0.478459,0.444119,0.034340,0.869939,0.528194,0.456230,0.001000,3,0.322846,0.000666,0.092921,0.677154,-0.012495,4.779128,5.029422,4.310508,0.018045,0.018443
100,0.483981,0.449396,0.034586,0.872338,0.543191,0.465959,0.001000,2,0.335900,0.000668,0.092870,0.664100,-0.009214,4.699023,4.998576,4.257730,0.018008,0.018535
101,0.455871,0.421235,0.034636,0.881336,0.535393,0.442988,0.001000,1,0.333516,0.000652,0.093198,0.666484,-0.010209,4.711760,5.016840,4.283254,0.017671,0.018432
