receiver_i,label_i,indegree,correct_joint,CE_joint,CE_text_all,CE_visual_all,CE_null_all,CE_exact_os,CE_first_os,CE_second_os,dCE_text_all,dCE_visual_all,dCE_null_all,dCE_exact_os,dCE_first_os,dCE_second_os,G_local_exact,G_local_first,G_global_exact,G_global_first,G_global_second
16092,17,4,True,0.00042120,0.01877150,0.00220651,0.01962647,0.00042120,0.00042120,0.00649816,0.01835031,0.00178532,0.01920527,0.00000000,0.00000000,0.00607696,0.00000000,0.00000000,0.00000000,0.00000000,-0.00607696
4499,7,27,True,0.02295936,0.78749228,0.02459954,0.50540352,0.01106896,0.01106896,0.01071710,0.76453292,0.00164019,0.48244417,-0.01189039,-0.01189039,-0.01224226,0.01571343,0.01571343,0.01189039,0.01189039,0.01224226
6664,9,16,True,0.00022552,0.02981788,0.00265044,0.13104770,0.00021253,0.00020931,0.00021253,0.02959236,0.00242492,0.13082218,-0.00001299,-0.00001621,-0.00001299,0.00003504,0.00001776,0.00001299,0.00001621,0.00001299
14060,15,5,True,0.37082636,0.89931881,0.47363168,1.04065990,0.34669259,0.34669259,0.34669259,0.52849245,0.10280532,0.66983354,-0.02413377,-0.02413377,-0.02413377,0.02287200,0.02287200,0.02413377,0.02413377,0.02413377
12217,14,6,True,0.01789379,0.29486218,0.00797587,0.22337385,0.00797587,0.00797587,0.00797587,0.27696839,-0.00991792,0.20548005,-0.00991792,-0.00991792,-0.00991792,0.01528963,0.01528963,0.00991792,0.00991792,0.00991792
11102,13,4,True,0.00886115,0.33722210,0.01307180,0.22952260,0.00754152,0.00877524,0.00672435,0.32836094,0.00421065,0.22066146,-0.00131963,-0.00008590,-0.00213680,0.00277215,0.00259457,0.00131963,0.00008590,0.00213680
2211,5,3,False,2.30925322,1.94612968,2.62851501,2.21663046,1.94612968,1.94612968,1.94612968,-0.36312354,0.31926179,-0.09262276,-0.36312354,-0.36312354,-0.36312354,0.44603586,0.44603586,0.36312354,0.36312354,0.36312354
9142,12,29,True,0.00081637,0.02292662,0.00492597,0.09695513,0.00080172,0.00080172,0.00080172,0.02211025,0.00410960,0.09613876,-0.00001465,-0.00001465,-0.00001465,0.00001465,0.00001465,0.00001465,0.00001465,0.00001465
16196,17,5,False,3.12023354,4.99202681,4.59438801,3.80686283,1.97349608,1.97349632,1.97349632,1.87179327,1.47415447,0.68662930,-1.14673746,-1.14673722,-1.14673722,1.07135558,1.07135558,1.14673746,1.14673722,1.14673722
12529,14,2,True,0.04800905,0.08506113,0.04621597,0.08833025,0.04448787,0.04448787,0.04448787,0.03705208,-0.00179308,0.04032120,-0.00352118,-0.00352118,-0.00352118,0.00352107,0.00352107,0.00352118,0.00352118,0.00352118
4768,8,10,True,0.49839005,0.18519934,0.27790257,0.07828034,0.04856280,0.04840176,0.04856280,-0.31319070,-0.22048748,-0.42010969,-0.44982725,-0.44998828,-0.44982725,0.99935615,0.99898589,0.44982725,0.44998828,0.44982725
5243,7,34,True,0.00921320,1.32520878,0.00746165,0.42008695,0.00374557,0.00322465,0.00374557,1.31599557,-0.00175154,0.41087374,-0.00546763,-0.00598854,-0.00546763,0.02032685,0.02030660,0.00546763,0.00598854,0.00546763
3904,7,54,True,0.00017010,0.10392455,0.00031395,0.07232791,0.00011229,0.00011360,0.00011229,0.10375445,0.00014385,0.07215782,-0.00005781,-0.00005650,-0.00005781,0.00007485,0.00007449,0.00005781,0.00005650,0.00005781
11098,13,7,True,0.00668871,0.06565598,0.01923667,0.09109791,0.00305674,0.00305674,0.00438621,0.05896728,0.01254797,0.08440921,-0.00363197,-0.00363197,-0.00230250,0.00379363,0.00379363,0.00363197,0.00363197,0.00230250
1126,1,1,True,0.05131654,0.05265252,0.14470053,0.26479807,0.05131654,0.05131654,0.26479807,0.00133598,0.09338398,0.21348153,0.00000000,0.00000000,0.21348153,0.00000000,0.00000000,0.00000000,0.00000000,-0.21348153
15976,17,4,True,0.12116297,1.13561296,0.13800655,1.05446398,0.11118456,0.11118456,0.11118456,1.01444995,0.01684359,0.93330103,-0.00997841,-0.00997841,-0.00997841,0.02086616,0.02086616,0.00997841,0.00997841,0.00997841
4597,7,73,True,0.00000703,0.04017848,0.00003052,0.04817515,0.00000596,0.00000560,0.00000560,0.04017144,0.00002348,0.04816812,-0.00000107,-0.00000143,-0.00000143,0.00000095,0.00000060,0.00000107,0.00000143,0.00000143
11335,13,3,True,0.00044610,0.00460077,0.00058217,0.00494033,0.00044610,0.00044610,0.00047434,0.00415467,0.00013607,0.00449423,0.00000000,0.00000000,0.00002824,0.00000000,0.00000000,0.00000000,0.00000000,-0.00002824
11632,13,10,True,0.00085818,0.10718859,0.00370376,0.09523466,0.00081875,0.00081875,0.00081875,0.10633041,0.00284558,0.09437648,-0.00003943,-0.00003943,-0.00003943,0.00019093,0.00019093,0.00003943,0.00003943,0.00003943
5182,7,1,True,0.13313019,0.43558851,0.14584689,0.46019423,0.13313019,0.13313019,0.13313019,0.30245832,0.01271670,0.32706404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
5051,7,5,True,0.04194411,0.26646230,0.03255523,0.20008881,0.03136114,0.03255523,0.03136114,0.22451819,-0.00938888,0.15814471,-0.01058296,-0.00938888,-0.01058296,0.01285499,0.01271508,0.01058296,0.00938888,0.01058296
8388,12,2,True,1.07650232,2.29585409,1.36713350,2.26803732,0.91647661,0.91647661,0.91647661,1.21935177,0.29063118,1.19153500,-0.16002572,-0.16002572,-0.16002572,0.16002727,0.16002727,0.16002572,0.16002572,0.16002572
3328,3,7,True,0.00121817,0.00299303,0.25822249,0.31389901,0.00068450,0.00068450,0.00105218,0.00177486,0.25700432,0.31268084,-0.00053367,-0.00053367,-0.00016599,0.00094103,0.00094103,0.00053367,0.00053367,0.00016599
4107,8,4,False,1.77589774,2.23804426,1.70834136,2.16862822,1.70834136,1.70834136,1.70834136,0.46214652,-0.06755638,0.39273047,-0.06755638,-0.06755638,-0.06755638,0.06813073,0.06813073,0.06755638,0.06755638,0.06755638
5982,7,12,True,0.02936559,0.69316149,0.02303275,0.54160881,0.02303275,0.02303275,0.02303275,0.66379589,-0.00633284,0.51224321,-0.00633284,-0.00633284,-0.00633284,0.00947900,0.00947900,0.00633284,0.00633284,0.00633284
11104,13,4,True,0.01892042,1.16422057,0.02438574,0.61049294,0.01720995,0.01670328,0.01539209,1.14530015,0.00546532,0.59157252,-0.00171047,-0.00221714,-0.00352834,0.00703423,0.00669168,0.00171047,0.00221714,0.00352834
16014,17,2,True,0.00859490,0.01894183,0.02196730,0.04791531,0.00859490,0.00859490,0.01894183,0.01034692,0.01337240,0.03932040,0.00000000,0.00000000,0.01034692,0.00000000,0.00000000,0.00000000,0.00000000,-0.01034692
3564,4,5,False,4.62763262,6.44629717,3.74552608,5.53861189,3.67855883,3.67855883,3.67855883,1.81866455,-0.88210654,0.91097927,-0.94907379,-0.94907379,-0.94907379,0.97650862,0.97650862,0.94907379,0.94907379,0.94907379
5573,8,4,True,0.07513938,0.18591397,0.03167083,0.06894333,0.03061224,0.03061224,0.03061224,0.11077458,-0.04346855,-0.00619605,-0.04452714,-0.04452714,-0.04452714,0.06720209,0.06720209,0.04452714,0.04452714,0.04452714
4712,7,1,False,3.01078749,3.38080788,3.42268109,3.48728871,3.01078749,3.01078749,3.01078749,0.37002039,0.41189361,0.47650123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14999,16,1,True,0.39761177,0.62079853,0.29028663,0.45333064,0.29028663,0.29028663,0.29028663,0.22318676,-0.10732514,0.05571887,-0.10732514,-0.10732514,-0.10732514,0.10732487,0.10732487,0.10732514,0.10732514,0.10732514
856,1,1,True,0.18664886,0.39739779,0.65545827,0.55800021,0.18664886,0.18664886,0.55800021,0.21074893,0.46880943,0.37135136,0.00000000,0.00000000,0.37135136,0.00000000,0.00000000,0.00000000,0.00000000,-0.37135136
14025,16,1,True,0.09759565,0.20608412,0.17439424,0.33914906,0.09759565,0.09759565,0.09759565,0.10848847,0.07679859,0.24155341,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14849,16,48,True,0.00034958,0.27522275,0.00065734,0.12884088,0.00021980,0.00021980,0.00021980,0.27487317,0.00030776,0.12849130,-0.00012978,-0.00012978,-0.00012978,0.00031592,0.00031592,0.00012978,0.00012978,0.00012978
16675,18,2,True,0.31825742,0.69643480,0.34882355,0.78607035,0.31825742,0.31825742,0.31825742,0.37817737,0.03056613,0.46781293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
16848,17,2,False,3.05900049,3.12437272,3.17819452,3.23635983,3.03718543,3.03718543,3.03718543,0.06537223,0.11919403,0.17735934,-0.02181506,-0.02181506,-0.02181506,0.02181673,0.02181673,0.02181506,0.02181506,0.02181506
15079,19,16,True,0.51489228,2.69576788,0.56114423,1.79690897,0.40344924,0.36946347,0.40344924,2.18087554,0.04625195,1.28201675,-0.11144304,-0.14542881,-0.11144304,0.35207060,0.33835277,0.11144304,0.14542881,0.11144304
14900,15,25,True,0.82272267,2.31307745,0.42269510,1.46048832,0.08198415,0.08198415,0.08198415,1.49035478,-0.40002757,0.63776565,-0.74073851,-0.74073851,-0.74073851,1.39544320,1.39544320,0.74073851,0.74073851,0.74073851
4298,8,1,True,0.49094325,0.71851116,0.37610084,0.52120358,0.37610084,0.37610084,0.37610084,0.22756791,-0.11484241,0.03026032,-0.11484241,-0.11484241,-0.11484241,0.11484212,0.11484212,0.11484241,0.11484241,0.11484241
2457,3,2,True,0.07969650,0.03964458,0.14974931,0.07502194,0.03964458,0.03964458,0.03964458,-0.04005192,0.07005281,-0.00467456,-0.04005192,-0.04005192,-0.04005192,0.04664787,0.04664787,0.04005192,0.04005192,0.04005192
2502,3,3,True,0.03204346,0.04596132,0.12360329,0.17698069,0.03193481,0.03193481,0.03193481,0.01391786,0.09155983,0.14493723,-0.00010864,-0.00010864,-0.00010864,0.00010888,0.00010888,0.00010864,0.00010864,0.00010864
2303,6,1,False,5.02324677,4.47337866,3.86083651,4.03863573,3.86083651,3.86083651,3.86083651,-0.54986811,-1.16241026,-0.98461103,-1.16241026,-1.16241026,-1.16241026,1.16241145,1.16241145,1.16241026,1.16241026,1.16241026
8689,12,21,True,0.03651464,0.32447425,0.24767222,1.20632410,0.03247780,0.03247780,0.03247780,0.28795961,0.21115758,1.16980946,-0.00403684,-0.00403684,-0.00403684,0.00414694,0.00414694,0.00403684,0.00403684,0.00403684
1596,1,3,True,0.00022969,0.00434550,0.00220282,0.03060888,0.00022969,0.00022969,0.00269348,0.00411581,0.00197313,0.03037919,0.00000000,0.00000000,0.00246379,0.00000000,0.00000000,0.00000000,0.00000000,-0.00246379
441,1,4,True,0.00022039,0.01572236,0.00224481,0.06303821,0.00022039,0.00022039,0.00258719,0.01550197,0.00202442,0.06281781,0.00000000,0.00000000,0.00236679,0.00000000,0.00000000,0.00000000,0.00000000,-0.00236679
6566,11,3,True,0.34567526,0.25370109,0.41667685,0.31019610,0.25370109,0.25370109,0.25370109,-0.09197417,0.07100159,-0.03547916,-0.09197417,-0.09197417,-0.09197417,0.14378464,0.14378464,0.09197417,0.09197417,0.09197417
7881,10,9,True,0.00002003,0.00577579,0.00005078,0.00991656,0.00002003,0.00002003,0.00002003,0.00575576,0.00003075,0.00989654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2483,5,2,True,1.06133056,1.44392633,1.30637789,1.56355250,1.06133056,1.06133056,1.06133056,0.38259578,0.24504733,0.50222194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
6514,9,6,True,0.20570688,0.24429068,0.71110266,0.86439955,0.14227036,0.13864487,0.14227036,0.03858380,0.50539577,0.65869266,-0.06343652,-0.06706201,-0.06343652,0.07574676,0.07539238,0.06343652,0.06706201,0.06343652
3095,4,3,True,0.87534648,1.50406229,0.83995736,1.43814743,0.83324915,0.83324915,0.83324915,0.62871581,-0.03538913,0.56280094,-0.04209733,-0.04209733,-0.04209733,0.04284525,0.04284525,0.04209733,0.04209733,0.04209733
976,1,7,True,0.00025829,0.00765403,0.00073751,0.01865673,0.00019358,0.00019358,0.00025090,0.00739574,0.00047922,0.01839843,-0.00006472,-0.00006472,-0.00000739,0.00006650,0.00006650,0.00006472,0.00006472,0.00000739
7983,9,5,True,0.01352492,0.14958221,0.05053507,0.36256883,0.01352492,0.01352492,0.02241327,0.13605729,0.03701014,0.34904391,0.00000000,0.00000000,0.00888835,0.00000000,0.00000000,0.00000000,0.00000000,-0.00888835
186,1,5,True,0.10426616,0.18132064,0.23932734,0.30176890,0.08925536,0.09064421,0.09794623,0.07705448,0.13506117,0.19750273,-0.01501080,-0.01362195,-0.00631993,0.01548364,0.01415655,0.01501080,0.01362195,0.00631993
5068,7,3,True,0.04838802,0.70826030,0.06354880,0.70717454,0.03421536,0.03421536,0.05152739,0.65987229,0.01516078,0.65878654,-0.01417265,-0.01417265,0.00313937,0.01417277,0.01417277,0.01417265,0.01417265,-0.00313937
4979,7,14,True,0.00405893,0.29917568,0.00599183,0.22950982,0.00400206,0.00405870,0.00400206,0.29511675,0.00193290,0.22545089,-0.00005687,-0.00000024,-0.00005687,0.00008881,0.00008109,0.00005687,0.00000024,0.00005687
14803,16,3,False,1.74050808,3.09181643,1.50313139,2.83585143,1.50313139,1.50313127,1.50313139,1.35130835,-0.23737669,1.09534335,-0.23737669,-0.23737681,-0.23737669,0.28684068,0.28684068,0.23737669,0.23737681,0.23737669
8926,12,1,True,0.23628928,0.14043735,0.37729549,0.22544250,0.14043735,0.14043735,0.14043735,-0.09585193,0.14100622,-0.01084678,-0.09585193,-0.09585193,-0.09585193,0.09585193,0.09585193,0.09585193,0.09585193,0.09585193
4110,8,3,True,0.20804574,0.42287007,0.13981842,0.27565801,0.13728687,0.13981842,0.13728687,0.21482433,-0.06822732,0.06761228,-0.07075886,-0.06822732,-0.07075886,0.07688951,0.07594167,0.07075886,0.06822732,0.07075886
7721,9,1,False,13.47623634,4.74160385,12.94500065,4.54407692,4.54407692,4.54407692,4.54407692,-8.73463249,-0.53123569,-8.93215942,-8.93215942,-8.93215942,-8.93215942,8.93215942,8.93215942,8.93215942,8.93215942,8.93215942
16998,17,13,True,0.06301425,0.41087836,0.06747965,0.29382166,0.02198118,0.02198118,0.02198118,0.34786409,0.00446539,0.23080741,-0.04103307,-0.04103307,-0.04103307,0.07170220,0.07170220,0.04103307,0.04103307,0.04103307
1924,1,1,False,2.70266843,0.80234134,2.97069025,0.89315742,0.80234134,0.80234134,0.80234134,-1.90032709,0.26802182,-1.80951095,-1.90032709,-1.90032709,-1.90032709,1.90032780,1.90032780,1.90032709,1.90032709,1.90032709
1788,1,3,True,0.00674803,0.01035944,0.01975083,0.03018680,0.00656969,0.00674803,0.00929292,0.00361141,0.01300280,0.02343877,-0.00017834,0.00000000,0.00254489,0.00017834,0.00000000,0.00017834,0.00000000,-0.00254489
1486,1,2,True,0.00384758,0.00685021,0.00428698,0.00793578,0.00174239,0.00174239,0.00266816,0.00300263,0.00043940,0.00408820,-0.00210518,-0.00210518,-0.00117942,0.00210518,0.00210518,0.00210518,0.00210518,0.00117942
9684,12,7,False,2.96458030,2.99515533,5.48074102,5.71389771,1.98849964,1.98849964,1.98849964,0.03057504,2.51616073,2.74931741,-0.97608066,-0.97608066,-0.97608066,1.01222801,1.01222801,0.97608066,0.97608066,0.97608066
12403,14,5,True,0.09250192,0.66700149,0.04117426,0.27032045,0.04117426,0.04117426,0.04117426,0.57449955,-0.05132766,0.17781854,-0.05132766,-0.05132766,-0.05132766,0.08395242,0.08395242,0.05132766,0.05132766,0.05132766
14486,15,7,True,0.01936050,0.13573408,0.02633888,0.16540781,0.01895703,0.01895703,0.01895703,0.11637358,0.00697838,0.14604731,-0.00040347,-0.00040347,-0.00040347,0.00040347,0.00040347,0.00040347,0.00040347,0.00040347
16110,17,1,True,0.05086539,0.06020088,0.06249813,0.07354233,0.05086539,0.05086539,0.05086539,0.00933549,0.01163274,0.02267694,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10818,13,1,True,0.00122270,0.39386329,0.00558589,0.36850074,0.00122270,0.00122270,0.36850074,0.39264059,0.00436320,0.36727804,0.00000000,0.00000000,0.36727804,0.00000000,0.00000000,0.00000000,0.00000000,-0.36727804
8594,12,9,True,0.05644847,0.17338380,0.21589786,0.29209441,0.05322858,0.05322858,0.05311758,0.11693533,0.15944938,0.23564593,-0.00321990,-0.00321990,-0.00333089,0.00322001,0.00322001,0.00321990,0.00321990,0.00333089
15038,19,1,True,0.09225986,0.78579330,0.08480916,0.52335906,0.08480916,0.08480916,0.09225986,0.69353342,-0.00745070,0.43109921,-0.00745070,-0.00745070,0.00000000,0.00745070,0.00745070,0.00745070,0.00745070,0.00000000
3546,6,11,True,1.11530495,1.87412381,1.79073608,1.57241094,1.29184151,1.05530238,1.29184151,0.75881886,0.67543113,0.45710599,0.17653656,-0.06000257,0.17653656,0.18893719,0.15534616,-0.17653656,0.06000257,-0.17653656
5522,8,2,True,0.09568423,0.14833479,0.05677706,0.08372327,0.05677706,0.05677706,0.05677706,0.05265056,-0.03890717,-0.01196096,-0.03890717,-0.03890717,-0.03890717,0.04244868,0.04244868,0.03890717,0.03890717,0.03890717
635,1,1,True,0.04765949,0.19075890,0.10703757,0.25717130,0.04765949,0.04765949,0.10703757,0.14309941,0.05937808,0.20951182,0.00000000,0.00000000,0.05937808,0.00000000,0.00000000,0.00000000,0.00000000,-0.05937808
3803,4,3,False,2.95546556,2.58751988,2.79904437,2.42678761,2.40178442,2.36405134,2.40178442,-0.36794567,-0.15642118,-0.52867794,-0.55368114,-0.59141421,-0.55368114,0.63638830,0.63069558,0.55368114,0.59141421,0.55368114
5935,8,5,True,0.00152364,0.04645088,0.00079493,0.02757678,0.00079493,0.00079493,0.00079493,0.04492724,-0.00072872,0.02605313,-0.00072872,-0.00072872,-0.00072872,0.00097772,0.00097772,0.00072872,0.00072872,0.00072872
14491,16,3,True,0.01362618,0.08039118,0.02862399,0.13142501,0.01362618,0.01362618,0.04335213,0.06676500,0.01499781,0.11779883,0.00000000,0.00000000,0.02972595,0.00000000,0.00000000,0.00000000,0.00000000,-0.02972595
16915,17,3,True,0.91940379,1.72092569,0.72165626,1.44180679,0.72165638,0.72165638,0.72165638,0.80152190,-0.19774753,0.52240300,-0.19774741,-0.19774741,-0.19774741,0.22037399,0.22037399,0.19774741,0.19774741,0.19774741
5821,8,4,True,0.02956283,0.37342587,0.01163848,0.17374748,0.01163848,0.01163848,0.01163848,0.34386304,-0.01792434,0.14418465,-0.01792434,-0.01792434,-0.01792434,0.02371660,0.02371660,0.01792434,0.01792434,0.01792434
13430,15,1,True,0.38806242,1.24457479,0.51145768,1.47173488,0.38806242,0.38806242,0.38806242,0.85651237,0.12339526,1.08367252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2642,4,6,False,1.96599245,3.24804449,2.02452374,3.26059246,1.94874310,1.94874310,1.94874310,1.28205204,0.05853128,1.29460001,-0.01724935,-0.01724935,-0.01724935,0.01724887,0.01724887,0.01724935,0.01724935,0.01724935
12143,13,83,True,0.00000048,3.00955701,0.00000060,0.11170346,0.00000072,0.00000024,0.00000024,3.00955653,0.00000012,0.11170299,0.00000024,-0.00000024,-0.00000024,0.00000000,0.00000000,-0.00000024,0.00000024,0.00000024
6527,9,13,True,0.00195515,0.21725006,0.00071178,0.05063967,0.00071178,0.00071178,0.00071178,0.21529491,-0.00124336,0.04868452,-0.00124336,-0.00124336,-0.00124336,0.00335712,0.00335712,0.00124336,0.00124336,0.00124336
14304,15,3,False,2.44232798,2.32432604,2.37078524,2.26024890,1.82947874,1.82947874,1.82947874,-0.11800194,-0.07154274,-0.18207908,-0.61284924,-0.61284924,-0.61284924,0.61513281,0.61513281,0.61284924,0.61284924,0.61284924
13647,15,21,True,0.00506902,0.07801894,0.01186422,0.14771928,0.00486013,0.00486013,0.00486013,0.07294992,0.00679519,0.14265026,-0.00020889,-0.00020889,-0.00020889,0.00020889,0.00020889,0.00020889,0.00020889,0.00020889
8846,12,42,True,0.00387786,0.02617271,0.03252950,0.09202711,0.00364247,0.00364247,0.00364247,0.02229485,0.02865164,0.08814924,-0.00023539,-0.00023539,-0.00023539,0.00024617,0.00024617,0.00023539,0.00023539,0.00023539
4726,7,4,True,0.01558294,0.20683536,0.02885658,0.26279393,0.01359678,0.01359678,0.08448231,0.19125241,0.01327364,0.24721098,-0.00198616,-0.00198616,0.06889937,0.00204364,0.00204364,0.00198616,0.00198616,-0.06889937
12825,14,1,True,1.14873958,0.92993152,1.17058408,0.88812625,0.88812625,0.88812625,0.88812625,-0.21880805,0.02184451,-0.26061332,-0.26061332,-0.26061332,-0.26061332,0.26061392,0.26061392,0.26061332,0.26061332,0.26061332
1481,1,13,True,0.00024530,1.23656237,0.19157834,0.96561807,0.00007760,0.00007760,0.00051938,1.23631704,0.19133304,0.96537280,-0.00016770,-0.00016770,0.00027408,0.00025220,0.00025220,0.00016770,0.00016770,-0.00027408
47,1,7,True,0.00154816,0.11518259,0.02067549,0.46949464,0.00152317,0.00152317,0.00994407,0.11363443,0.01912733,0.46794647,-0.00002500,-0.00002500,0.00839590,0.00004856,0.00004856,0.00002500,0.00002500,-0.00839590
1862,1,1,True,0.02528137,0.08875327,0.03751855,0.10769222,0.02528137,0.02528137,0.08875327,0.06347190,0.01223718,0.08241085,0.00000000,0.00000000,0.06347190,0.00000000,0.00000000,0.00000000,0.00000000,-0.06347190
13064,16,1,False,4.32490015,4.61564207,4.46879101,4.76599312,4.32490015,4.32490015,4.32490015,0.29074192,0.14389086,0.44109297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12909,14,7,True,0.21337625,1.05238771,0.29371405,1.01239169,0.12609842,0.13071930,0.12609842,0.83901143,0.08033779,0.79901540,-0.08727783,-0.08265695,-0.08727783,0.09480199,0.08528459,0.08727783,0.08265695,0.08727783
9880,12,15,True,0.01001630,0.01239431,0.36504376,0.05496671,0.00275280,0.00275280,0.00275280,0.00237801,0.35502747,0.04495041,-0.00726349,-0.00726349,-0.00726349,0.02472128,0.02472128,0.00726349,0.00726349,0.00726349
11623,13,5,True,0.04605832,0.30572447,0.08975896,0.33163804,0.04653577,0.04653577,0.04653577,0.25966614,0.04370065,0.28557971,0.00047746,0.00047746,0.00047746,0.00500888,0.00500888,-0.00047746,-0.00047746,-0.00047746
5721,7,4,True,0.00915095,0.12870505,0.01139513,0.10866762,0.00872809,0.00872809,0.00915095,0.11955411,0.00224419,0.09951667,-0.00042285,-0.00042285,0.00000000,0.00042273,0.00042273,0.00042285,0.00042285,0.00000000
143,1,7,True,0.01545348,0.03954788,0.01518664,0.02195576,0.00135402,0.00135402,0.00195265,0.02409440,-0.00026684,0.00650228,-0.01409946,-0.01409946,-0.01350083,0.02495813,0.02495813,0.01409946,0.01409946,0.01350083
162,1,4,True,0.11889228,0.27534187,0.29982561,0.49896049,0.07961977,0.07961977,0.07961977,0.15644959,0.18093333,0.38006821,-0.03927251,-0.03927251,-0.03927251,0.03927273,0.03927273,0.03927251,0.03927251,0.03927251
7257,11,2,True,0.01580615,0.01574325,0.01631656,0.01634881,0.01458683,0.01458683,0.01458683,-0.00006290,0.00051042,0.00054267,-0.00121932,-0.00121932,-0.00121932,0.00121905,0.00121905,0.00121932,0.00121932,0.00121932
11382,13,3,True,0.00268076,0.02048514,0.00518572,0.03376368,0.00268076,0.00268076,0.00286146,0.01780438,0.00250497,0.03108292,0.00000000,0.00000000,0.00018070,0.00000000,0.00000000,0.00000000,0.00000000,-0.00018070
16676,17,9,True,0.32334346,1.27985120,1.68520498,1.30814600,0.08764020,0.08764020,0.09909864,0.95650774,1.36186147,0.98480254,-0.23570326,-0.23570326,-0.22424482,0.37647814,0.37647814,0.23570326,0.23570326,0.22424482
14966,16,10,False,2.69246507,3.21269298,2.45453787,2.97473121,1.58564472,1.58564508,1.58564508,0.52022791,-0.23792720,0.28226614,-1.10682034,-1.10681999,-1.10681999,1.22669101,1.22669101,1.10682034,1.10681999,1.10681999
14137,15,3,True,0.47174639,2.42297578,0.51025575,2.48182392,0.42232022,0.42232022,0.42232022,1.95122933,0.03850937,2.01007748,-0.04942617,-0.04942617,-0.04942617,0.04942605,0.04942605,0.04942617,0.04942617,0.04942617
11589,13,18,True,0.00000274,0.01397949,0.00002122,0.01364229,0.00000334,0.00000274,0.00000429,0.01397675,0.00001848,0.01363955,0.00000060,0.00000000,0.00000155,0.00000000,0.00000000,-0.00000060,0.00000000,-0.00000155
2523,5,17,True,0.09068798,1.32855856,0.18570529,1.32906067,0.07567611,0.06967542,0.06998091,1.23787057,0.09501731,1.23837268,-0.01501187,-0.02101255,-0.02070706,0.03525443,0.03488506,0.01501187,0.02101255,0.02070706
16858,19,7,False,1.43774331,3.22414160,0.89668119,2.42417169,0.87091917,0.87091917,0.87091917,1.78639829,-0.54106212,0.98642838,-0.56682414,-0.56682414,-0.56682414,0.71408844,0.71408844,0.56682414,0.56682414,0.56682414
16440,17,1,True,0.80700672,1.45155001,0.50351757,0.89678973,0.50351757,0.50351757,0.50351757,0.64454329,-0.30348915,0.08978301,-0.30348915,-0.30348915,-0.30348915,0.30348855,0.30348855,0.30348915,0.30348915,0.30348915
1547,1,1,True,0.23664482,0.11374860,0.83155572,0.42995885,0.11374860,0.11374860,0.11374860,-0.12289622,0.59491092,0.19331403,-0.12289622,-0.12289622,-0.12289622,0.12289602,0.12289602,0.12289622,0.12289622,0.12289622
4151,7,1,True,0.22927496,0.58549452,0.22878367,0.58023417,0.22878367,0.22927496,0.22878367,0.35621956,-0.00049129,0.35095921,-0.00049129,0.00000000,-0.00049129,0.00049138,0.00000000,0.00049129,0.00000000,0.00049129
13210,15,2,True,0.00265615,0.09699722,0.00371956,0.13911974,0.00265615,0.00265615,0.02347859,0.09434107,0.00106341,0.13646360,0.00000000,0.00000000,0.02082245,0.00000000,0.00000000,0.00000000,0.00000000,-0.02082245
2190,5,11,False,4.96254158,3.19307494,4.64124775,2.56546402,1.83878517,1.83878517,1.83878517,-1.76946664,-0.32129383,-2.39707756,-3.12375641,-3.12375641,-3.12375641,3.84391809,3.84391809,3.12375641,3.12375641,3.12375641
12259,14,1,True,0.02737509,0.02427475,0.02840502,0.02525835,0.02427475,0.02427475,0.02427475,-0.00310035,0.00102993,-0.00211674,-0.00310035,-0.00310035,-0.00310035,0.00310046,0.00310046,0.00310035,0.00310035,0.00310035
16129,18,2,True,0.01031260,0.15116768,0.01069422,0.15416740,0.01011189,0.01011189,0.14625841,0.14085507,0.00038161,0.14385480,-0.00020071,-0.00020071,0.13594581,0.00020071,0.00020071,0.00020071,0.00020071,-0.13594581
7997,10,18,True,0.00000596,0.00956087,0.00003922,0.01713133,0.00000596,0.00000596,0.00000775,0.00955491,0.00003326,0.01712537,0.00000000,0.00000000,0.00000179,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000179
1573,1,1,True,0.00427820,0.02595204,0.01145689,0.11177030,0.00427820,0.00427820,0.11177030,0.02167384,0.00717869,0.10749210,0.00000000,0.00000000,0.10749210,0.00000000,0.00000000,0.00000000,0.00000000,-0.10749210
5595,7,1,True,0.74341047,1.88021624,0.50694793,1.39633322,0.50694793,0.50694793,0.50694793,1.13680577,-0.23646253,0.65292275,-0.23646253,-0.23646253,-0.23646253,0.23646194,0.23646194,0.23646253,0.23646253,0.23646253
