dataset,train_seed,analysis_seed,receiver_i,neighbor_j,neighbor_k,edge_id_j,edge_id_k,alpha_j,alpha_k,norm_deltaV_j,norm_deltaV_k,label_i,S_exact_real,S_norm_real,S_second_real,Q_best_real,Q_text_sh,Q_visual_sh,Q_joint_sh,S_exact_sh,S_norm_sh,S_second_sh,Q_best_sh,receiver_correct_full
Grocery,42,12345,8616,9019,9476,67125,72962,0.14433756470680237,0.18257418274879456,0.7760327458381653,1.571516513824463,12,-4.3392181396484375e-05,-7.473344157915562e-05,1.3886556846892661e-05,0.29029130935668945,0.1290426254272461,-0.05261087417602539,0.07729387283325195,0.00086212158203125,0.00332933128811419,0.0011312570005799507,0.1290426254272461,False
Grocery,42,12345,8616,1484,9476,6177,72962,0.5773502588272095,0.18257418274879456,5.877528190612793,1.571516513824463,12,-0.7503199577331543,-0.11361964046955109,-1.0440383099030233,0.0,-1.5245137214660645,-0.04185605049133301,-1.5762624740600586,-0.009892702102661133,-0.0031479031313210726,-0.022277741859017146,0.0,False
Grocery,42,12345,11939,11937,11914,100770,100514,0.25,0.11180339753627777,1.3848962783813477,0.7628511786460876,13,0.003561146557331085,0.10811121761798859,0.003523513120402921,0.0146892499178648,-0.0028739627450704575,0.0041121989488601685,0.0020776279270648956,0.0008393917232751846,0.09260924905538559,0.0005939628266190152,0.0041121989488601685,True
Grocery,42,12345,11939,11914,11937,100514,100770,0.11180339753627777,0.25,0.7628511786460876,1.3848962783813477,13,0.00048824772238731384,0.0518588051199913,0.0004859238631212204,0.004463342949748039,-0.0033921655267477036,0.016250377520918846,0.014858230948448181,0.0020000189542770386,0.05797024443745613,0.0025844914883134257,0.016250377520918846,True
Grocery,42,12345,10532,12363,12493,104724,105885,0.06933752447366714,0.06681530922651291,0.41483810544013977,0.6545220017433167,12,0.00010540522634983063,0.016241995617747307,9.849417182342449e-05,0.003192128613591194,0.0023382138460874557,-0.008073948323726654,-0.004776414483785629,0.000959319993853569,0.06316058337688446,0.000826190783850952,0.0023382138460874557,True
Grocery,42,12345,10532,12493,12363,105885,104724,0.06681530922651291,0.06933752447366714,0.6545220017433167,0.41483810544013977,12,0.0011389106512069702,0.07410837709903717,0.0009904320985311289,0.002814318984746933,0.003814348950982094,-0.0004109516739845276,0.0035422779619693756,0.0001388806849718094,0.017879512161016464,0.0001351111195256244,0.003814348950982094,True
Grocery,42,12345,3591,7532,8002,53125,56746,0.37796449661254883,0.15430335700511932,1.6215417385101318,0.8821555972099304,3,0.001809965819120407,0.03770558536052704,0.0025855646674275644,0.02309630811214447,0.020839251577854156,-0.008507121354341507,0.01639915257692337,0.004067022353410721,0.08890533447265625,0.004894138590949823,0.020839251577854156,True
Grocery,42,12345,3591,8002,7532,56746,53125,0.15430335700511932,0.37796449661254883,0.8821555972099304,1.6215417385101318,3,0.0021482305601239204,0.09588256478309631,0.0022682104167371514,0.010128284804522991,0.011288819834589958,-0.0014171022921800613,0.01085941307246685,0.0009876955300569534,0.041913051158189774,0.0013001831504892442,0.011288819834589958,True
Grocery,42,12345,1013,3417,159,15922,740,0.018871283158659935,0.14907120168209076,0.10668091475963593,0.8344783782958984,1,-0.00029581785202026367,-0.005717148073017597,-0.0003003690099904234,0.025723189115524292,0.022137701511383057,0.16079667210578918,0.17787939310073853,-0.005054980516433716,-0.01400994323194027,-0.005382901661271297,0.17787939310073853,True
Grocery,42,12345,1013,159,3417,740,15922,0.14907120168209076,0.018871283158659935,0.8344783782958984,0.10668091475963593,1,-0.031174689531326294,-0.04644017666578293,-0.03289210384165259,0.32005617022514343,0.1350046992301941,0.01020956039428711,0.14334964752197266,-0.001864612102508545,-0.006461695302277803,-0.0019194154670034106,0.14334964752197266,True
Grocery,42,12345,2165,6851,3812,47019,18785,0.37796449661254883,0.13363061845302582,2.3686654567718506,0.7138826251029968,3,0.2604250907897949,0.1615685075521469,0.24224504898212418,0.3724704086780548,0.5813688039779663,-0.23302435874938965,0.3998701572418213,0.05152571201324463,0.0424337200820446,0.04378493202720188,0.5813688039779663,False
Grocery,42,12345,2165,3812,6851,18785,47019,0.13363061845302582,0.37796449661254883,0.7138826251029968,2.3686654567718506,3,0.02367246150970459,0.05106469243764877,0.022335012611259863,0.21995270252227783,0.12908616662025452,-0.7902539968490601,-0.5466285943984985,0.1145392656326294,0.07813213765621185,0.09929422371225308,0.12908616662025452,False
Grocery,42,12345,11474,11164,12160,93024,102835,0.08908708393573761,0.08908708393573761,0.9661911725997925,0.8831877112388611,13,-1.072519808076322e-06,-0.006790772546082735,-1.3841299397175134e-06,7.842764898668975e-05,3.33719071932137e-06,8.450595487374812e-05,8.653227996546775e-05,-1.3108656276017427e-06,-0.007517059799283743,-1.6840284356402136e-06,8.653227996546775e-05,True
Grocery,42,12345,11474,12160,11164,102835,93024,0.08908708393573761,0.08908708393573761,0.8831877112388611,0.9661911725997925,13,5.124493327457458e-06,0.03177474066615105,6.318452503356199e-06,7.807059591868892e-05,-1.1203621397726238e-05,7.06809587427415e-05,6.412518268916756e-05,4.6478453441523015e-06,0.03183025121688843,5.74474903059719e-06,7.06809587427415e-05,True
Grocery,42,12345,9456,9564,9066,73784,67639,0.2357022762298584,0.2357022762298584,2.2885642051696777,1.5088894367218018,12,-0.00011659384472295642,-0.1034722849726677,-0.00022472494229975004,0.0005051041953265667,0.0002936932723969221,0.00030537130078300834,0.00049247668357566,-0.00010658788960427046,-0.09764808416366577,-0.00019733039744143904,0.00049247668357566,True
Grocery,42,12345,9456,9066,10364,67639,82973,0.2357022762298584,0.19245009124279022,1.5088894367218018,1.5647794008255005,12,-0.00013718914124183357,-0.10821710526943207,-0.0002663499832937769,0.0005652611725963652,0.0002441680699121207,7.768880459479988e-05,0.00030697742477059364,-1.4879449736326933e-05,-0.023661579936742783,-2.8489894691166833e-05,0.00030697742477059364,True
Grocery,42,12345,9456,10364,9066,82973,67639,0.19245009124279022,0.2357022762298584,1.5647794008255005,1.5088894367218018,12,8.228249498642981e-06,0.029567638412117958,7.788768413170307e-06,0.00014325194933917373,0.00011164933675900102,0.00022176187485456467,0.0003104327479377389,-2.2978463675826788e-05,-0.035688936710357666,-3.681478656934966e-05,0.0003104327479377389,True
Grocery,42,12345,9465,13621,9061,115956,67588,0.15430335700511932,0.09449112415313721,0.8483039736747742,0.6324741840362549,12,0.001508951187133789,0.008751563727855682,0.0013114415859327155,0.022964656352996826,0.02536606788635254,0.07467615604400635,0.09914976358413696,-0.0008924603462219238,-0.004480402451008558,-0.0008913837087583902,0.09914976358413696,True
Grocery,42,12345,9465,9061,13621,67588,115956,0.09449112415313721,0.15430335700511932,0.6324741840362549,0.8483039736747742,12,0.0024532079696655273,0.016905417665839195,0.002441695381337927,0.0713302493095398,-0.02156621217727661,-0.08293688297271729,-0.107022225856781,-0.0025191307067871094,-0.011909357272088528,-0.002631807783217002,0.0,True
Grocery,42,12345,9541,10140,10707,80277,86956,0.05802588537335396,0.0657951682806015,0.5112460851669312,0.5714983940124512,12,-0.00020045973360538483,-0.03939192742109299,-0.00025765856107820323,0.002444191835820675,0.001220034435391426,0.002749653533101082,0.0036655236035585403,-0.0003041643649339676,-0.039837006479501724,-0.0003811696239038991,0.0036655236035585403,True
Grocery,42,12345,9541,10707,10140,86956,80277,0.0657951682806015,0.05802588537335396,0.5714983940124512,0.5112460851669312,12,-0.0007064966484904289,-0.06187880039215088,-0.0009518337842011897,0.00535545963793993,0.002656802535057068,0.0017811907455325127,0.0039846645668148994,-0.0004533287137746811,-0.053822461515665054,-0.000632290750835402,0.0039846645668148994,True
Grocery,42,12345,9541,8869,10140,65652,80277,0.034815531224012375,0.05802588537335396,0.36717015504837036,0.5112460851669312,12,-5.5056996643543243e-05,-0.01577216386795044,-6.070132528106231e-05,0.001717851497232914,0.0007682666182518005,0.0014762794598937035,0.002096128650009632,-0.0001484174281358719,-0.034192170947790146,-0.00018581000201251788,0.002096128650009632,True
Grocery,42,12345,9155,9614,4371,74199,24748,0.03251280635595322,0.010293427854776382,0.35486263036727905,0.12310981750488281,12,-9.467080235481262e-05,-0.013471873477101326,-0.00010553904307229181,0.0034663062542676926,0.000930512323975563,0.00046345219016075134,0.0013753212988376617,-1.864321529865265e-05,-0.006732114125043154,-1.9999601162799966e-05,0.0013753212988376617,True
Grocery,42,12345,9155,4371,9614,24748,74199,0.010293427854776382,0.03251280635595322,0.12310981750488281,0.35486263036727905,12,-1.4118850231170654e-06,-0.0015845363959670067,-1.6370499521765891e-06,0.00044622085988521576,-2.5564804673194885e-05,0.00244918093085289,0.0024342015385627747,1.0585412383079529e-05,0.002156346570700407,1.1277598731598956e-05,0.00244918093085289,True
Grocery,42,12345,9204,9217,3898,69607,19492,0.015951581299304962,0.04564354568719864,0.13431324064731598,0.3928995728492737,12,0.00016570091247558594,0.001642090268433094,0.00016656047611189953,0.050537109375,0.037500858306884766,-0.010133743286132812,0.028097152709960938,0.0007300376892089844,0.009639781899750233,0.0007483729568242588,0.037500858306884766,False
Grocery,42,12345,9204,3898,5896,19492,39702,0.04564354568719864,0.04428074508905411,0.3928995728492737,0.42093729972839355,12,0.00025200843811035156,0.002718166681006551,0.0002756229441754979,0.046230316162109375,0.048047780990600586,0.15361237525939941,0.20009469985961914,-0.0015654563903808594,-0.0038965463172644377,-0.001480966107304725,0.20009469985961914,False
Grocery,42,12345,9204,5896,3898,39702,19492,0.04428074508905411,0.04564354568719864,0.42093729972839355,0.3928995728492737,12,-0.0011334419250488281,-0.003111252561211586,-0.0010844761416471949,0.18158531188964844,0.02839040756225586,-0.009418249130249023,0.01898670196533203,1.4543533325195312e-05,0.00025606900453567505,1.761866124924227e-05,0.02839040756225586,False
Grocery,42,12345,3845,3280,10545,15175,84982,0.10482847690582275,0.0980580672621727,0.5272070169448853,0.6348264217376709,5,0.001625657081604004,0.015993984416127205,0.0016383685929588013,0.037297070026397705,0.03876727819442749,-0.0010492205619812012,0.03787297010421753,0.00015491247177124023,0.001993995625525713,0.00014273864108099027,0.03876727819442749,False
Grocery,42,12345,3845,10545,3280,84982,15175,0.0980580672621727,0.10482847690582275,0.6348264217376709,0.5272070169448853,5,9.775161743164062e-06,0.00010910594573942944,-4.463076748688723e-05,0.04479175806045532,0.04298985004425049,-0.05182027816772461,-0.007018744945526123,0.001811683177947998,0.017791448161005974,0.0018143883349519404,0.04298985004425049,False
Grocery,42,12345,3845,10027,10545,78867,84982,0.1601281613111496,0.0980580672621727,1.0231813192367554,0.6348264217376709,5,0.01843637228012085,0.05876851826906204,0.018531434341637065,0.14763766527175903,0.16512459516525269,-0.0018437504768371582,0.16423028707504272,0.0009494423866271973,0.0028666856233030558,0.001072487736154629,0.16512459516525269,False
Grocery,42,12345,4284,6095,4557,41610,27166,0.055901698768138885,0.015504341572523117,0.2877272963523865,0.10696093738079071,7,0.00010956823825836182,0.021960945799946785,9.795651840568834e-05,0.002439826726913452,-0.0020630359649658203,0.0014638863503932953,-0.0005499869585037231,4.916265606880188e-05,0.012058776803314686,4.5432490795745185e-05,0.0014638863503932953,True
Grocery,42,12345,4284,4557,6095,27166,41610,0.015504341572523117,0.055901698768138885,0.10696093738079071,0.2877272963523865,7,7.625669240951538e-06,0.0025263256393373013,7.94819164579583e-06,0.0015054233372211456,-0.0003490857779979706,0.0025303997099399567,0.0022001974284648895,1.8883496522903442e-05,0.0037174485623836517,1.9671716080760452e-05,0.0025303997099399567,True
Grocery,42,12345,8568,8508,9545,61123,73542,0.3535533845424652,0.3162277638912201,2.5041654109954834,2.5910394191741943,12,0.0017998218536376953,0.057604677975177765,0.0016284427893380644,0.01624356210231781,-0.0020720362663269043,0.03508822247385979,0.03660951554775238,0.0035933293402194977,0.048710040748119354,0.005357205604746913,0.03660951554775238,True
Grocery,42,12345,8568,9545,8508,73542,61123,0.3162277638912201,0.3535533845424652,2.5910394191741943,2.5041654109954834,12,-0.014428194612264633,-0.08683091402053833,-0.02552501926439457,0.07586802542209625,0.027404773980379105,0.021168585866689682,0.04392686486244202,-0.00464649498462677,-0.05023225396871567,-0.00805154688193297,0.04392686486244202,True
Grocery,42,12345,12305,6962,12512,48031,105979,0.028171807527542114,0.0283296350389719,0.09662216901779175,0.11893584579229355,14,-0.00012552738189697266,-0.0027243930380791426,-0.00012485822967514592,0.0,-0.022121548652648926,0.0049675703048706055,-0.017134904861450195,1.9073486328125e-05,0.0004312923119869083,1.6120417941045163e-05,0.0049675703048706055,True
Grocery,42,12345,12305,12512,6962,105979,48031,0.0283296350389719,0.028171807527542114,0.11893584579229355,0.09662216901779175,14,-2.8014183044433594e-06,-6.151162961032242e-05,-6.428931158234015e-06,0.0049896240234375,-0.022608458995819092,-0.0009590983390808105,-0.02373194694519043,-0.00016438961029052734,-0.0034755030646920204,-0.00016440534732159798,0.0,True
Grocery,42,12345,11488,2979,11965,13464,101000,0.07453560084104538,0.22360679507255554,0.6572045087814331,2.0560784339904785,13,0.010025739669799805,0.020815420895814896,0.010508627081321109,0.23581194877624512,-0.04413580894470215,1.0326192378997803,1.0104029178619385,0.02191948890686035,0.010502074845135212,0.019048180525773707,1.0326192378997803,False
Grocery,42,12345,11488,11965,2979,101000,13464,0.22360679507255554,0.07453560084104538,2.0560784339904785,0.6572045087814331,13,0.06951689720153809,0.03393952175974846,0.0616602538537423,1.0588874816894531,0.040015220642089844,0.21198701858520508,0.28585290908813477,0.033850669860839844,0.06293640285730362,0.03645373081099272,0.28585290908813477,False
Grocery,42,12345,4463,3960,5974,20743,40586,0.08606629818677902,0.1178511381149292,0.8372063636779785,1.2940144538879395,8,2.6921508833765984e-05,0.06567437201738358,3.2401337852823616e-05,0.00019149630679748952,-6.0759601183235645e-05,0.00029455788899213076,0.0002642878389451653,3.0489551136270165e-05,0.04920722544193268,3.812034981053289e-05,0.00029455788899213076,True
Grocery,42,12345,4463,5974,3960,40586,20743,0.1178511381149292,0.08606629818677902,1.2940144538879395,0.8372063636779785,8,5.3239462431520224e-05,0.08919843286275864,6.467063199589967e-05,0.0002718079776968807,-9.639348718337715e-05,0.000174937944393605,0.00012202432844787836,4.3479871237650514e-05,0.11053293198347092,4.962375561479491e-05,0.000174937944393605,True
Grocery,42,12345,6541,10768,13207,88037,111139,0.029695695266127586,0.03042902983725071,0.31697794795036316,0.18593449890613556,11,-3.300607204437256e-06,-0.00025250419275835156,1.0367767051522835e-05,0.0005392879247665405,0.0004664808511734009,0.00047992169857025146,0.0010159090161323547,6.950646638870239e-05,0.035420529544353485,6.966367118409788e-05,0.0010159090161323547,True
Grocery,42,12345,6541,13207,10768,111139,88037,0.03042902983725071,0.029695695266127586,0.18593449890613556,0.31697794795036316,11,-7.592141628265381e-06,-0.001999206142500043,-8.181507829035125e-06,0.0018949881196022034,0.0012714266777038574,-0.006603933870792389,-0.005265966057777405,6.654113531112671e-05,0.005063498392701149,6.519112049638728e-05,0.0012714266777038574,True
Grocery,42,12345,4159,4819,5339,30271,34904,0.0714285746216774,0.18898224830627441,0.3814748525619507,1.3114155530929565,7,0.005739763379096985,0.04688708484172821,0.006149707316303016,0.058338478207588196,-0.03571239113807678,0.1847572922706604,0.1666850745677948,0.01764017343521118,0.04556362330913544,0.021718609795734117,0.1847572922706604,True
Grocery,42,12345,4159,5339,4819,34904,30271,0.18898224830627441,0.0714285746216774,1.3114155530929565,0.3814748525619507,7,0.012895837426185608,0.03290607035160065,0.013560066349778188,0.1895013004541397,-0.022148966789245605,0.05798549950122833,0.04192936420440674,0.006092831492424011,0.0499151237308979,0.006436834729564342,0.05798549950122833,True
Grocery,42,12345,8281,7035,6986,48660,48197,0.05802588537335396,0.10050378739833832,0.48938241600990295,0.9969174265861511,9,-2.979111741296947e-06,-0.02163911610841751,-4.164564500247188e-06,6.734170892741531e-05,1.9306200556457043e-05,0.00015815494407434016,0.0001676903193583712,-9.77082527242601e-06,-0.02830798365175724,-1.5979279195163124e-05,0.0001676903193583712,True
Grocery,42,12345,8281,6986,7035,48197,48660,0.10050378739833832,0.05802588537335396,0.9969174265861511,0.48938241600990295,9,-1.5251440345309675e-05,-0.040393147617578506,-2.677232714651075e-05,0.00018115674902219325,2.5982284569181502e-05,6.328831659629941e-05,8.080950647126883e-05,-8.461094694212079e-06,-0.049744777381420135,-1.2336297220445726e-05,8.080950647126883e-05,True
Grocery,42,12345,6752,6870,6798,47157,46636,0.04583492502570152,0.030316954478621483,0.24389508366584778,0.15193237364292145,9,1.4703720808029175e-05,0.018260346725583076,1.4283392019657213e-05,0.00039525656029582024,-8.936040103435516e-05,0.00022200937382876873,0.000150932464748621,1.828349195420742e-05,0.03954792767763138,1.8452775868439146e-05,0.00022200937382876873,True
Grocery,42,12345,6752,6798,6870,46636,47157,0.030316954478621483,0.04583492502570152,0.15193237364292145,0.24389508366584778,9,6.058020517230034e-06,0.012766151688992977,6.231183908654082e-06,0.00023423484526574612,-1.1642929166555405e-05,0.000406875042244792,0.000398317351937294,3.0852388590574265e-06,0.003777017118409276,3.093958617534145e-06,0.000406875042244792,True
Grocery,42,12345,14909,15974,5413,135904,35881,0.062136974185705185,0.013894250616431236,0.6607811450958252,0.07459226250648499,15,3.57162207365036e-07,0.0077844527550041676,1.5846387659567855e-07,1.3225420843809843e-05,1.4058954548090696e-05,1.2629199773073196e-05,2.6211782824248075e-05,-4.7637149691581726e-07,-0.009003440849483013,-3.900442193857317e-07,2.6211782824248075e-05,True
Grocery,42,12345,14909,5413,15974,35881,135904,0.013894250616431236,0.062136974185705185,0.07459226250648499,0.6607811450958252,15,-1.1915108188986778e-07,-0.00487628486007452,5.592483098712228e-08,1.2271979358047247e-05,-1.5489640645682812e-06,-2.263806527480483e-05,-2.4306122213602066e-05,-1.1909287422895432e-07,-0.002455363515764475,-5.450334010482346e-08,0.0,True
Grocery,42,12345,8315,8463,9232,60671,69909,0.07881104201078415,0.06482037156820297,0.36181843280792236,0.5410486459732056,9,-0.0026998892426490784,-0.03684219717979431,-0.002366045312583824,0.0,-0.019163504242897034,-0.01585620641708374,-0.037650495767593384,-0.00263078510761261,-0.03620169684290886,-0.0022958980975241114,0.0,True
Grocery,42,12345,8315,9232,8463,69909,60671,0.06482037156820297,0.07881104201078415,0.5410486459732056,0.36181843280792236,9,-0.0008143261075019836,-0.017141232267022133,-0.0007526659084682516,0.0,-0.0056641846895217896,-0.018072858452796936,-0.024560987949371338,-0.0008239448070526123,-0.01705959066748619,-0.0007614392985278178,0.0,True
Grocery,42,12345,7505,7126,6511,49660,44491,0.02777777798473835,0.09128709137439728,0.3029809594154358,0.7484371066093445,10,-1.1385418474674225e-05,-0.012239200994372368,-1.2355944432363884e-05,0.0004594232887029648,0.00012942845933139324,0.0011228648945689201,0.001212696311995387,-3.95970419049263e-05,-0.016063710674643517,-4.9097205876717876e-05,0.001212696311995387,True
Grocery,42,12345,7505,6511,7126,44491,49660,0.09128709137439728,0.02777777798473835,0.7484371066093445,0.3029809594154358,10,-7.940037176012993e-05,-0.028321346268057823,-0.00010430187912605147,0.00136207090690732,0.00021978560835123062,0.000378589378669858,0.0005779920611530542,-2.0382925868034363e-05,-0.01732686534523964,-2.3877804550384697e-05,0.0005779920611530542,True
Grocery,42,12345,10091,10631,10370,85917,83115,0.08606629818677902,0.03384487330913544,0.9581511616706848,0.3392736315727234,12,-6.19890633970499e-05,-0.052294474095106125,-8.431395775171748e-05,0.0005616927519440651,0.0002677883021533489,7.264758460223675e-05,0.0003356980159878731,-4.737870767712593e-06,-0.007007192820310593,-5.457819567320536e-06,0.0003356980159878731,True
Grocery,42,12345,10091,10370,10631,83115,85917,0.03384487330913544,0.08606629818677902,0.3392736315727234,0.9581511616706848,12,-4.264526069164276e-06,-0.00689648138359189,-4.6198177395877726e-06,0.00030704401433467865,0.00027273595333099365,0.0002745194360613823,0.0005093892104923725,-3.786617890000343e-05,-0.035835910588502884,-4.819474491572973e-05,0.0005093892104923725,True
Grocery,42,12345,14509,14412,13972,124485,119436,0.5773502588272095,0.20412413775920868,3.5540730953216553,1.4139894247055054,16,0.010761797428131104,0.12328168749809265,0.017450975815847612,0.04902807995676994,0.05446065589785576,0.01721024140715599,0.05750349164009094,-0.014167405664920807,-0.10967657715082169,-0.05573016397823259,0.05750349164009094,True
Grocery,42,12345,14509,13972,13901,119436,118813,0.20412413775920868,0.09128709137439728,1.4139894247055054,0.8212371468544006,16,-0.0002531614154577255,-0.03880472481250763,-0.0006173567014194294,0.0032959990203380585,-0.0004352191463112831,0.0029962658882141113,0.0028356732800602913,0.0002746265381574631,0.04381987825036049,0.0002483072237508136,0.0029962658882141113,True
Grocery,42,12345,14509,13901,13972,118813,119436,0.09128709137439728,0.20412413775920868,0.8212371468544006,1.4139894247055054,16,-0.0005094399675726891,-0.0392349436879158,-0.0006710425883519138,0.006237446330487728,0.002821792848408222,0.0034075165167450905,0.005864630453288555,-0.00036467891186475754,-0.030153829604387283,-0.0007750857845711964,0.005864630453288555,True
Grocery,42,12345,3852,4751,1836,29618,7802,0.06154574453830719,0.10660035908222198,0.21287578344345093,0.8664753437042236,5,0.0007520914077758789,0.00552950007840991,0.0006719333226175793,0.06780576705932617,0.06236553192138672,-0.28846871852874756,-0.2200855016708374,0.0060176849365234375,0.01054033450782299,0.006246011630527036,0.06236553192138672,False
Grocery,42,12345,3852,1836,4751,7802,29618,0.10660035908222198,0.06154574453830719,0.8664753437042236,0.21287578344345093,5,0.04339420795440674,0.0588071271777153,0.04298736759162136,0.34725654125213623,0.38372695446014404,-0.006749153137207031,0.38390159606933594,0.006923794746398926,0.008941108360886574,0.006918148589124497,0.38390159606933594,False
Grocery,42,12345,2439,16667,3037,139561,13716,0.04517539218068123,0.11180339753627777,0.39349040389060974,0.5529659986495972,4,-0.000888824462890625,-0.004339141771197319,-0.0009395667384833606,0.0,-0.02319169044494629,-0.1172945499420166,-0.1423342227935791,-0.001847982406616211,-0.0065341186709702015,-0.0019214566059073722,0.0,False
Grocery,42,12345,2439,3037,16449,13716,138356,0.11180339753627777,0.10000000149011612,0.5529659986495972,0.7513753771781921,4,-0.006273984909057617,-0.023327184841036797,-0.006402817919969883,0.0,-0.02181243896484375,-0.14550542831420898,-0.17025208473205566,-0.0029342174530029297,-0.008692176081240177,-0.0031751444462015123,0.0,False
Grocery,42,12345,2439,16449,3037,138356,13716,0.10000000149011612,0.11180339753627777,0.7513753771781921,0.5529659986495972,4,0.00466156005859375,0.015459083952009678,0.005021826121767742,0.04821419715881348,0.04460954666137695,-0.1274092197418213,-0.07453298568725586,0.008266687393188477,0.033529214560985565,0.008714870647605276,0.04460954666137695,False
Grocery,42,12345,483,2380,1680,10365,7068,0.22360679507255554,0.20412413775920868,1.2277154922485352,2.437302589416504,1,8.339615305885673e-06,0.029304130002856255,3.2645077729034184e-05,1.1917873052880168e-05,-0.0001949321012943983,0.0011992270592600107,0.0012194846058264375,0.00021518964786082506,0.08233288675546646,0.0001733991541245117,0.0012194846058264375,True
Grocery,42,12345,483,1680,2380,7068,10365,0.20412413775920868,0.22360679507255554,2.437302589416504,1.2277154922485352,1,-0.00034225278068333864,-0.08212333172559738,-0.0009438691942118139,0.0019126415718346834,0.00010570653830654919,-0.0001883849618025124,-3.2412848668172956e-05,5.026557482779026e-05,0.15394598245620728,5.8265450186093216e-05,0.00010570653830654919,True
Grocery,42,12345,8147,6802,7179,46709,50159,0.15811388194561005,0.09534625709056854,1.276964783668518,1.1553902626037598,9,0.00010376237332820892,0.057871751487255096,0.0001469420710509976,0.0009483617031946778,0.00021547300275415182,0.0009020599536597729,0.0010535343317314982,-6.399862468242645e-05,-0.029477819800376892,-0.0001409314250668544,0.0010535343317314982,True
Grocery,42,12345,8147,7179,6802,50159,46709,0.09534625709056854,0.15811388194561005,1.1553902626037598,1.276964783668518,9,-3.182678483426571e-06,-0.0018110430100932717,-1.0962813878068341e-05,0.0008770902641117573,-3.3673481084406376e-05,0.0008311299607157707,0.000866976217366755,6.951973773539066e-05,0.040143292397260666,0.00011156863450051582,0.000866976217366755,True
Grocery,42,12345,8147,7966,7179,56492,50159,0.09128709137439728,0.09534625709056854,0.46513861417770386,1.1553902626037598,9,-5.1383161917328835e-05,-0.04934592545032501,-6.82170464991153e-05,0.0004949457943439484,0.00020655046682804823,0.0009149282705038786,0.0010446117958053946,-7.686694152653217e-05,-0.03548632189631462,-0.00011472935058781838,0.0010446117958053946,True
Grocery,42,12345,9247,10335,9919,82637,77819,0.11624763906002045,0.0980580672621727,0.8977991938591003,0.7800711393356323,12,0.00906960666179657,0.04597960039973259,0.00955234494716628,0.09601157903671265,-0.00013402104377746582,0.07117317616939545,0.07309314608573914,0.002053990960121155,0.01422427874058485,0.0011930426481768083,0.07309314608573914,True
Grocery,42,12345,9247,9919,10335,77819,82637,0.0980580672621727,0.11624763906002045,0.7800711393356323,0.8977991938591003,12,-0.002339765429496765,-0.013224897906184196,-0.002892920879749586,0.08729073405265808,0.0122203528881073,0.10365776717662811,0.11538156867027283,-0.0004965513944625854,-0.0021471590735018253,-0.0006186515543796286,0.11538156867027283,True
Grocery,42,12345,13913,13400,13791,113629,117699,0.5773502588272095,0.14002801477909088,4.71760368347168,0.7247085571289062,16,-0.015745412558317184,-0.19461588561534882,-0.07742015506338763,0.032579828053712845,0.001777634839527309,0.00034098559990525246,0.0019911015406250954,-0.00012751889880746603,-0.031028520315885544,-0.00020029647879625775,0.0019911015406250954,True
Grocery,42,12345,13913,13791,13400,117699,113629,0.14002801477909088,0.5773502588272095,0.7247085571289062,4.71760368347168,16,-6.0819904319942e-05,-0.03938833996653557,-8.714483724694538e-05,0.0007416397565975785,0.0058147478848695755,0.02053169161081314,0.02099904604256153,-0.005347393453121185,-0.11294407397508621,-0.023428947034679577,0.02099904604256153,True
Grocery,42,12345,7664,7126,7000,49671,48367,0.023688968271017075,0.05913123860955238,0.25838303565979004,0.46482282876968384,10,-6.045680493116379e-06,-0.006310110911726952,-6.422369610400351e-06,0.00047601922415196896,5.8017903938889503e-05,0.0006937014404684305,0.0007381967734545469,-1.3522570952773094e-05,-0.00907600112259388,-1.5678066700064405e-05,0.0007381967734545469,True
Grocery,42,12345,7664,7000,7126,48367,49671,0.05913123860955238,0.023688968271017075,0.46482282876968384,0.25838303565979004,10,-4.377588629722595e-05,-0.02497277408838272,-5.333313859228134e-05,0.0008545792661607265,0.0001595818903297186,0.0004544355906546116,0.0005850601010024548,-2.895737998187542e-05,-0.024149511009454727,-3.399337191067304e-05,0.0005850601010024548,True
Grocery,42,12345,16706,1994,2285,8634,9916,0.10660035908222198,0.3535533845424652,0.9741734266281128,2.149221181869507,17,-6.0102203860878944e-05,-0.014356815256178379,-0.00014464182040937633,0.002123205689713359,-0.0003852909430861473,0.007708427496254444,0.007642992306500673,0.0003198562189936638,0.020325470715761185,0.0005422588290073236,0.007708427496254444,True
Grocery,42,12345,16706,2285,1994,9916,8634,0.3535533845424652,0.10660035908222198,2.149221181869507,0.9741734266281128,17,0.005293482448905706,0.4918178915977478,0.004830656373571592,0.0027348012663424015,-0.0024651631247252226,0.0015011042123660445,-0.00040205963887274265,0.0005619992734864354,0.1286529302597046,-0.0003191429520384607,0.0015011042123660445,True
Grocery,42,12345,7431,8521,7132,61251,49773,0.08391813933849335,0.1414213627576828,0.8000290989875793,0.5181004405021667,9,-0.00946509838104248,-0.11539158970117569,-0.009877453530476074,0.04574549198150635,-0.04521775245666504,0.14798188209533691,0.11001408100128174,0.007249951362609863,0.023910367861390114,0.007233854952904754,0.14798188209533691,False
Grocery,42,12345,7431,7132,8521,49773,61251,0.1414213627576828,0.08391813933849335,0.5181004405021667,0.8000290989875793,9,-0.0012717247009277344,-0.002348844427615404,-0.0008454169882389229,0.2700769901275635,0.12954306602478027,0.05225074291229248,0.16582345962524414,-0.015970349311828613,-0.045942336320877075,-0.020018751648373852,0.16582345962524414,False
