epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
79,0.795163,0.761474,0.033689,0.750675,0.541692,0.463301,0.001000,25,0.344108,0.000790,0.089329,0.655892,-0.004946,4.505200,5.091636,4.632658,0.017144,0.022283
80,0.778278,0.744497,0.033781,0.759572,0.541392,0.422845,0.001000,24,0.352973,0.000802,0.089045,0.647027,-0.008590,4.484052,5.076945,4.618531,0.017182,0.022508
81,0.808816,0.775418,0.033397,0.736379,0.517696,0.453726,0.001000,23,0.341974,0.000734,0.088502,0.658026,-0.025096,4.504323,5.131073,4.593525,0.016192,0.021721
82,0.845497,0.812127,0.033370,0.727782,0.531494,0.438147,0.001000,22,0.355427,0.000753,0.087515,0.644573,0.003247,4.457335,5.061456,4.577577,0.016410,0.022004
83,0.840753,0.807908,0.032846,0.730581,0.549490,0.453591,0.001000,21,0.341112,0.000716,0.086721,0.658888,-0.009178,4.503758,5.078577,4.566473,0.016762,0.020850
84,0.751376,0.718487,0.032889,0.765170,0.504499,0.456918,0.001000,20,0.350917,0.000730,0.086211,0.649083,0.001256,4.478139,5.039516,4.570940,0.017304,0.020741
85,0.816908,0.783636,0.033272,0.737179,0.549190,0.436213,0.001000,19,0.368954,0.000767,0.086284,0.631046,0.010373,4.421587,5.012376,4.564106,0.017389,0.021550
86,0.717285,0.684242,0.033043,0.776767,0.526095,0.443231,0.001000,18,0.360898,0.000729,0.086059,0.639102,0.008334,4.436472,5.069819,4.573474,0.016182,0.021606
87,0.765212,0.732141,0.033072,0.756973,0.543191,0.417891,0.001000,17,0.362691,0.000729,0.086036,0.637309,-0.006567,4.408922,5.075627,4.551644,0.016385,0.021468
88,0.723787,0.690682,0.033106,0.766170,0.520696,0.459544,0.001000,16,0.353519,0.000701,0.086761,0.646481,-0.004017,4.452492,5.099153,4.571252,0.016133,0.020997
89,0.691160,0.657569,0.033591,0.790863,0.528494,0.436804,0.001000,15,0.374780,0.000733,0.086959,0.625220,0.003464,4.355587,5.078798,4.541707,0.016703,0.021302
90,0.688141,0.654159,0.033981,0.790363,0.544091,0.446673,0.001000,14,0.381064,0.000718,0.087843,0.618936,0.011754,4.313387,5.098502,4.540605,0.015995,0.021501
91,0.629038,0.594869,0.034169,0.812356,0.536293,0.455961,0.001000,13,0.377851,0.000700,0.088682,0.622149,-0.001225,4.314842,5.115355,4.537020,0.016079,0.021015
92,0.647338,0.613072,0.034266,0.802159,0.543491,0.444309,0.001000,12,0.370408,0.000700,0.089503,0.629592,-0.013932,4.365554,5.120767,4.530500,0.016511,0.020668
93,0.614371,0.580241,0.034130,0.814856,0.530594,0.446459,0.001000,11,0.361851,0.000646,0.089621,0.638149,-0.012477,4.377555,5.130763,4.497655,0.015453,0.020179
94,0.611153,0.576770,0.034384,0.821054,0.535693,0.457830,0.001000,10,0.367732,0.000642,0.090075,0.632268,0.000010,4.344319,5.129081,4.473637,0.015205,0.020260
95,0.567069,0.532631,0.034438,0.842347,0.532394,0.445959,0.001000,9,0.366786,0.000620,0.090321,0.633214,-0.000887,4.333702,5.136211,4.459501,0.015208,0.019714
96,0.563940,0.529400,0.034540,0.837849,0.544691,0.445676,0.001000,8,0.365625,0.000604,0.090739,0.634375,-0.013891,4.331622,5.131686,4.453684,0.015337,0.019207
97,0.546226,0.511741,0.034486,0.845546,0.539892,0.467808,0.001000,7,0.360682,0.000582,0.090887,0.639318,-0.014868,4.352835,5.129809,4.447968,0.015016,0.018892
98,0.516951,0.482403,0.034547,0.854944,0.539592,0.448894,0.001000,6,0.366998,0.000564,0.090673,0.633002,-0.011406,4.319157,5.098546,4.431009,0.014562,0.018754
99,0.518065,0.483597,0.034469,0.849845,0.526995,0.462895,0.001000,5,0.361382,0.000538,0.090785,0.638618,-0.007560,4.340859,5.087616,4.423484,0.014183,0.018361
100,0.505430,0.471108,0.034322,0.861841,0.535393,0.434323,0.001000,4,0.360679,0.000539,0.090344,0.639321,-0.010042,4.358345,5.070031,4.392261,0.014650,0.017999
101,0.511132,0.476848,0.034284,0.841648,0.480504,0.452193,0.001000,3,0.353308,0.000496,0.090710,0.646692,-0.017365,4.377091,5.111355,4.399947,0.013868,0.017412
102,0.644979,0.610201,0.034779,0.790363,0.524895,0.358200,0.001000,2,0.374585,0.000531,0.090939,0.625415,-0.017286,4.298931,5.081170,4.383413,0.014514,0.017910
103,0.772649,0.738071,0.034579,0.728182,0.530894,0.444578,0.001000,1,0.345547,0.000475,0.092210,0.654453,-0.010231,4.409119,5.157167,4.424883,0.012689,0.017730
