epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
58,1.066452,1.041798,0.024654,0.658502,0.542292,0.398432,0.001000,26,0.340928,0.001067,0.059416,0.659072,-0.018075,4.641103,5.256847,4.524310,0.018472,0.026945
59,1.053183,1.028326,0.024858,0.659502,0.540192,0.418101,0.001000,25,0.335636,0.001030,0.060449,0.664364,-0.008141,4.671671,5.235015,4.508508,0.018652,0.026114
60,1.039523,1.014237,0.025286,0.663201,0.527894,0.391197,0.001000,24,0.335751,0.000998,0.061871,0.664249,-0.018372,4.673014,5.263497,4.491305,0.018089,0.025898
61,1.048604,1.022937,0.025666,0.658702,0.524595,0.400063,0.001000,23,0.332639,0.000942,0.063347,0.667361,-0.012436,4.701580,5.277063,4.468883,0.017949,0.024893
62,1.083314,1.057146,0.026168,0.649005,0.525795,0.388448,0.001000,22,0.330654,0.000930,0.065152,0.669346,-0.019855,4.695594,5.337649,4.504842,0.017337,0.025082
63,1.040339,1.013406,0.026933,0.652204,0.543791,0.434614,0.001000,21,0.339521,0.000929,0.067110,0.660479,-0.009167,4.693665,5.333875,4.457158,0.017894,0.024669
64,0.978760,0.951039,0.027722,0.684895,0.540192,0.423254,0.001000,30,0.346356,0.000937,0.069284,0.653644,-0.014307,4.661926,5.344176,4.466795,0.017620,0.025022
65,0.966936,0.938403,0.028533,0.686594,0.540492,0.402922,0.001000,29,0.350722,0.000957,0.071697,0.649278,-0.017506,4.663054,5.379872,4.473928,0.017926,0.025203
66,0.954500,0.924983,0.029518,0.691992,0.541092,0.414409,0.001000,28,0.359986,0.000954,0.074362,0.640014,-0.023369,4.640599,5.434759,4.459887,0.018185,0.024959
67,0.931938,0.901905,0.030032,0.705588,0.533893,0.439411,0.001000,27,0.354546,0.000914,0.076441,0.645454,-0.020755,4.672287,5.404968,4.426320,0.017889,0.024381
68,0.930319,0.899555,0.030764,0.708687,0.550390,0.409494,0.001000,26,0.357465,0.000889,0.078685,0.642535,-0.022836,4.649438,5.425901,4.417433,0.017751,0.023959
69,0.902264,0.871014,0.031250,0.707588,0.532693,0.417281,0.001000,30,0.353624,0.000896,0.080561,0.646376,-0.022564,4.691161,5.442266,4.420080,0.017833,0.024032
