epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
49,1.228888,1.208319,0.020569,0.600020,0.544091,0.378016,0.001000,29,0.320318,0.001301,0.047165,0.679682,-0.013208,4.586281,5.276299,4.941162,0.019864,0.030100
50,1.204072,1.183403,0.020669,0.601020,0.537792,0.381855,0.001000,30,0.318351,0.001268,0.047632,0.681649,-0.015068,4.606456,5.305153,4.982229,0.019573,0.029740
51,1.205165,1.184219,0.020945,0.601420,0.547990,0.430364,0.001000,29,0.321188,0.001229,0.048363,0.678812,-0.020965,4.590413,5.298833,4.987195,0.019555,0.029097
52,1.173684,1.152299,0.021385,0.615815,0.532993,0.430245,0.001000,30,0.330263,0.001278,0.049223,0.669737,-0.013152,4.571455,5.265827,4.947730,0.019866,0.029717
53,1.172582,1.150854,0.021729,0.618814,0.545291,0.425877,0.001000,29,0.330756,0.001269,0.050337,0.669244,-0.008448,4.580534,5.240260,4.909223,0.020008,0.029478
54,1.148203,1.126223,0.021980,0.626312,0.538992,0.408712,0.001000,28,0.328427,0.001224,0.051330,0.671573,-0.005111,4.592069,5.234760,4.913914,0.019584,0.028997
55,1.147661,1.125454,0.022207,0.620514,0.550990,0.429484,0.001000,27,0.326322,0.001159,0.052229,0.673678,-0.020772,4.588788,5.234937,4.912671,0.019444,0.027951
56,1.134716,1.111942,0.022773,0.628212,0.540492,0.427871,0.001000,30,0.336000,0.001191,0.053471,0.664000,-0.011854,4.569326,5.230157,4.893546,0.019393,0.028544
57,1.117334,1.094203,0.023131,0.633610,0.540192,0.427332,0.001000,29,0.334470,0.001159,0.054767,0.665530,-0.013849,4.577828,5.211528,4.841089,0.019692,0.027769
58,1.099425,1.075880,0.023545,0.640208,0.550090,0.435693,0.001000,28,0.334677,0.001146,0.056133,0.665323,-0.006608,4.593644,5.215249,4.840686,0.019334,0.027789
59,1.069040,1.045157,0.023883,0.647706,0.550390,0.432583,0.001000,27,0.332998,0.001094,0.057373,0.667002,-0.017828,4.596336,5.240933,4.826770,0.019136,0.026975
60,1.065420,1.041033,0.024387,0.651605,0.553089,0.445632,0.001000,26,0.334506,0.001059,0.058954,0.665494,-0.019019,4.596151,5.264523,4.813359,0.018680,0.026656
