epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
46,1.263574,1.242906,0.020668,0.585924,0.532394,0.368666,0.001000,30,0.283357,0.001007,0.049971,0.716643,-0.022878,4.680866,5.229408,4.644416,0.015538,0.027675
47,1.248403,1.227645,0.020758,0.586024,0.531794,0.353459,0.001000,29,0.285605,0.001002,0.050120,0.714395,-0.016478,4.674560,5.243828,4.659520,0.015351,0.027683
48,1.240962,1.220305,0.020658,0.585024,0.538092,0.380656,0.001000,28,0.278550,0.000942,0.050257,0.721450,-0.018060,4.708785,5.261339,4.677816,0.015394,0.026550
49,1.218034,1.197101,0.020933,0.603519,0.538092,0.381792,0.001000,30,0.285739,0.000980,0.050695,0.714261,-0.022313,4.683781,5.254034,4.662416,0.015538,0.027184
50,1.198587,1.177533,0.021054,0.609817,0.534793,0.380817,0.001000,29,0.286078,0.000986,0.051075,0.713922,-0.021362,4.690454,5.264748,4.689033,0.015609,0.027251
51,1.199253,1.178162,0.021091,0.606618,0.535693,0.372236,0.001000,28,0.281549,0.000928,0.051502,0.718451,-0.017423,4.709360,5.258171,4.674484,0.015510,0.026226
52,1.169809,1.148416,0.021392,0.619614,0.535693,0.380172,0.001000,27,0.287835,0.000940,0.052088,0.712165,-0.022716,4.696083,5.258669,4.690924,0.015445,0.026485
53,1.157396,1.135762,0.021634,0.623013,0.535993,0.391763,0.001000,26,0.289561,0.000934,0.052777,0.710439,-0.025385,4.698973,5.264822,4.697759,0.015507,0.026331
54,1.151475,1.129649,0.021826,0.624313,0.538692,0.377613,0.001000,25,0.287991,0.000890,0.053525,0.712009,-0.013168,4.711045,5.251961,4.669240,0.015358,0.025566
55,1.132955,1.110852,0.022102,0.628811,0.537493,0.423021,0.001000,30,0.290066,0.000888,0.054307,0.709934,-0.016534,4.714671,5.261120,4.679756,0.015500,0.025457
56,1.127028,1.104610,0.022418,0.636609,0.535693,0.342162,0.001000,29,0.291042,0.000878,0.055294,0.708958,-0.027029,4.709792,5.249425,4.638472,0.015532,0.025233
57,1.131254,1.108538,0.022716,0.624313,0.533293,0.422261,0.001000,28,0.287280,0.000832,0.056540,0.712720,-0.007378,4.742913,5.266355,4.677571,0.014649,0.024849
58,1.093515,1.070407,0.023108,0.646306,0.533593,0.401667,0.001000,27,0.292178,0.000829,0.057520,0.707822,-0.029526,4.716646,5.265510,4.621905,0.015215,0.024450
59,1.082723,1.058985,0.023738,0.647906,0.539592,0.367786,0.001000,26,0.300870,0.000832,0.059041,0.699130,-0.021672,4.678404,5.271284,4.615419,0.014603,0.024878
60,1.092467,1.068668,0.023800,0.637409,0.528794,0.421503,0.001000,30,0.286280,0.000777,0.060221,0.713720,-0.025607,4.754087,5.332036,4.667028,0.014422,0.023853
61,1.075870,1.051027,0.024843,0.651405,0.540792,0.418874,0.001000,29,0.305333,0.000790,0.062428,0.694667,-0.006845,4.657961,5.314446,4.574828,0.014196,0.024264
62,1.031812,1.006549,0.025263,0.664901,0.541692,0.393202,0.001000,30,0.306512,0.000805,0.063748,0.693488,-0.019974,4.664188,5.369586,4.597955,0.015022,0.024074
63,1.028010,1.002375,0.025635,0.661502,0.536893,0.413463,0.001000,30,0.299477,0.000776,0.065460,0.700523,-0.020407,4.707195,5.393576,4.626294,0.015171,0.023370
64,1.011603,0.984939,0.026664,0.677097,0.534193,0.431936,0.001000,29,0.314260,0.000780,0.067902,0.685740,-0.000301,4.627695,5.407299,4.577369,0.014618,0.023791
65,0.986826,0.959573,0.027253,0.688194,0.540792,0.421059,0.001000,28,0.319450,0.000768,0.069521,0.680550,-0.006570,4.605079,5.455067,4.548793,0.015110,0.023241
66,0.979331,0.951795,0.027536,0.684695,0.542891,0.407994,0.001000,27,0.311858,0.000745,0.070970,0.688142,-0.016807,4.658497,5.480414,4.593803,0.015371,0.022550
67,0.953905,0.925583,0.028322,0.693292,0.528494,0.424790,0.001000,30,0.317829,0.000749,0.073193,0.682171,-0.011160,4.629179,5.494305,4.588917,0.014854,0.022986
68,0.941748,0.912920,0.028827,0.701290,0.542292,0.440604,0.001000,29,0.317450,0.000717,0.074904,0.682550,-0.005798,4.611712,5.528414,4.526929,0.015021,0.022170
69,0.912027,0.882810,0.029218,0.707488,0.540792,0.427093,0.001000,28,0.316072,0.000702,0.076297,0.683928,-0.008937,4.622068,5.545659,4.541862,0.015138,0.021748
70,0.905911,0.876227,0.029684,0.715785,0.548890,0.432982,0.001000,27,0.315388,0.000696,0.077898,0.684612,-0.018544,4.629177,5.540513,4.548571,0.015191,0.021558
71,0.871796,0.841711,0.030085,0.721284,0.533893,0.447023,0.001000,30,0.315480,0.000681,0.079227,0.684520,-0.009810,4.622075,5.552279,4.533903,0.015286,0.021161
72,0.867815,0.837389,0.030426,0.733580,0.545591,0.432448,0.001000,29,0.315326,0.000652,0.080378,0.684674,-0.004948,4.610222,5.572882,4.477650,0.015168,0.020544
73,0.837836,0.807052,0.030784,0.738478,0.537493,0.424315,0.001000,28,0.317670,0.000638,0.081415,0.682330,-0.011766,4.611818,5.579224,4.492747,0.014937,0.020374
74,0.838575,0.807809,0.030766,0.737679,0.536293,0.401978,0.001000,27,0.305863,0.000613,0.082141,0.694137,-0.019559,4.670463,5.592950,4.487120,0.015091,0.019616
75,0.846013,0.814688,0.031324,0.724783,0.505999,0.433792,0.001000,26,0.317127,0.000598,0.083253,0.682873,-0.000011,4.619671,5.591661,4.456543,0.014463,0.019720
76,0.922247,0.891279,0.030969,0.712586,0.530894,0.347854,0.001000,25,0.298124,0.000570,0.083335,0.701876,-0.014302,4.688961,5.619157,4.408535,0.014946,0.018620
77,0.873191,0.841665,0.031526,0.700990,0.493401,0.409395,0.001000,24,0.309102,0.000587,0.084460,0.690898,0.000765,4.660840,5.604772,4.519501,0.014715,0.019244
78,0.914467,0.882456,0.032010,0.696291,0.530294,0.406287,0.001000,23,0.326694,0.000659,0.084899,0.673306,-0.021644,4.586049,5.564459,4.489156,0.016047,0.020026
79,0.916793,0.884895,0.031898,0.704989,0.521896,0.423976,0.001000,22,0.309536,0.000647,0.085671,0.690464,-0.016956,4.678600,5.575910,4.523767,0.016694,0.019204
80,0.853273,0.820931,0.032342,0.728282,0.534793,0.447361,0.001000,21,0.327532,0.000666,0.085948,0.672468,-0.011948,4.595520,5.622322,4.500183,0.016460,0.019869
81,0.805046,0.772027,0.033020,0.761172,0.532094,0.422988,0.001000,20,0.357696,0.000698,0.086196,0.642304,-0.006709,4.454027,5.615537,4.491341,0.016524,0.020617
82,0.801211,0.767918,0.033294,0.747376,0.524295,0.388888,0.001000,19,0.364446,0.000719,0.086659,0.635554,-0.001958,4.449038,5.588214,4.499265,0.016731,0.020960
83,0.798161,0.765046,0.033116,0.745776,0.531794,0.432076,0.001000,18,0.360819,0.000725,0.086307,0.639181,-0.018671,4.511060,5.652793,4.528569,0.017424,0.020538
84,0.748533,0.715053,0.033480,0.765170,0.522795,0.458154,0.001000,17,0.374787,0.000701,0.086591,0.625213,-0.001388,4.443386,5.684843,4.459410,0.016843,0.020428
85,0.738611,0.705138,0.033473,0.775067,0.525795,0.420940,0.001000,16,0.377281,0.000696,0.086401,0.622719,0.002032,4.435061,5.763912,4.397425,0.017185,0.020026
86,0.726860,0.693665,0.033195,0.775267,0.543791,0.449194,0.001000,15,0.368082,0.000677,0.086089,0.631918,0.006158,4.467147,5.794126,4.392548,0.016781,0.019897
87,0.669006,0.636178,0.032828,0.796661,0.533293,0.436861,0.001000,14,0.360715,0.000668,0.085356,0.639285,-0.003674,4.464962,5.753425,4.383802,0.016524,0.019865
88,0.676410,0.643856,0.032554,0.790263,0.547091,0.429245,0.001000,13,0.351526,0.000664,0.085057,0.648474,-0.015189,4.486207,5.741158,4.380468,0.016808,0.019528
89,0.665528,0.632840,0.032688,0.797361,0.539292,0.446572,0.001000,12,0.347853,0.000643,0.085748,0.652147,-0.008063,4.481547,5.744569,4.394048,0.016515,0.019240
90,0.624339,0.591604,0.032735,0.817355,0.538692,0.445675,0.001000,11,0.349744,0.000649,0.085779,0.650256,-0.012607,4.465575,5.739523,4.361989,0.017067,0.018921
91,0.606069,0.573354,0.032715,0.824853,0.534493,0.423829,0.001000,10,0.347009,0.000637,0.085896,0.652991,-0.008426,4.471179,5.732004,4.338800,0.017303,0.018367
92,0.614228,0.581456,0.032773,0.811856,0.526095,0.446793,0.001000,9,0.344277,0.000599,0.086271,0.655723,0.008529,4.477215,5.737195,4.342093,0.016893,0.017712
93,0.597438,0.564651,0.032786,0.825552,0.539892,0.414671,0.001000,8,0.353681,0.000602,0.085689,0.646319,0.000608,4.441568,5.729868,4.292739,0.016824,0.017856
94,0.564597,0.531753,0.032844,0.834950,0.526395,0.416791,0.001000,7,0.350772,0.000590,0.086075,0.649228,0.008467,4.454587,5.720621,4.310951,0.016448,0.017885
95,0.552324,0.519728,0.032596,0.842047,0.530294,0.430677,0.001000,6,0.348686,0.000599,0.085388,0.651314,-0.011450,4.468115,5.748057,4.330769,0.016748,0.017835
96,0.542661,0.509839,0.032822,0.843547,0.531194,0.432297,0.001000,5,0.354061,0.000578,0.085784,0.645939,-0.009800,4.414428,5.730146,4.308020,0.016038,0.017919
97,0.518505,0.486086,0.032420,0.847346,0.535093,0.449839,0.001000,4,0.345246,0.000575,0.085030,0.654754,-0.011169,4.455682,5.761595,4.302885,0.016547,0.017348
98,0.498431,0.465896,0.032535,0.858942,0.525495,0.443367,0.001000,3,0.348526,0.000565,0.085196,0.651474,0.001053,4.435322,5.744534,4.264972,0.016256,0.017339
99,0.482297,0.449881,0.032416,0.867040,0.538092,0.424824,0.001000,2,0.346678,0.000568,0.084924,0.653322,-0.011040,4.460875,5.761945,4.249004,0.016559,0.017135
100,0.471590,0.439399,0.032191,0.864441,0.522795,0.452642,0.001000,1,0.335904,0.000539,0.084891,0.664096,-0.009387,4.504899,5.774354,4.270143,0.016267,0.016576
