epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
45,1.294046,1.271386,0.022660,0.581426,0.503299,0.308270,0.001000,30,0.319932,0.001563,0.054153,0.680068,0.007217,4.861362,3.257477,4.974967,0.018499,0.034944
46,1.308133,1.285690,0.022444,0.565230,0.508098,0.334503,0.001000,29,0.299617,0.001427,0.054790,0.700383,0.011903,4.980963,3.236708,4.972504,0.018252,0.033081
47,1.259964,1.237068,0.022895,0.594022,0.506899,0.359817,0.001000,30,0.315524,0.001560,0.055231,0.684476,0.007135,4.907367,3.237569,4.987630,0.018659,0.034813
48,1.270642,1.247184,0.023458,0.586924,0.512298,0.344505,0.001000,29,0.332931,0.001645,0.055942,0.667069,0.006552,4.815746,3.257091,4.994327,0.018967,0.035850
49,1.227856,1.204621,0.023235,0.600220,0.510198,0.336019,0.001000,30,0.316529,0.001498,0.056299,0.683471,0.008442,4.889399,3.220840,4.981045,0.018719,0.033871
50,1.226341,1.203093,0.023248,0.599220,0.510798,0.351335,0.001000,29,0.305728,0.001414,0.057064,0.694272,0.010586,4.968735,3.209397,4.944331,0.018566,0.032705
51,1.189461,1.165719,0.023742,0.615315,0.512598,0.363777,0.001000,28,0.316208,0.001446,0.058010,0.683792,0.005003,4.911129,3.212849,4.915057,0.018543,0.033200
52,1.183893,1.159665,0.024227,0.618315,0.510798,0.346885,0.001000,30,0.324607,0.001428,0.059070,0.675393,0.006357,4.855179,3.213417,4.907151,0.018584,0.032897
53,1.167235,1.142887,0.024348,0.619214,0.505999,0.340684,0.001000,29,0.315429,0.001370,0.060086,0.684571,0.013586,4.912930,3.203031,4.900481,0.018440,0.032086
54,1.143006,1.118330,0.024676,0.625712,0.505399,0.356090,0.001000,28,0.309618,0.001312,0.061567,0.690382,0.009372,4.936400,3.173187,4.874575,0.017940,0.031474
55,1.126911,1.101525,0.025386,0.638109,0.511698,0.361694,0.001000,27,0.323774,0.001296,0.062991,0.676226,0.005912,4.865662,3.178914,4.825603,0.018249,0.031040
56,1.108437,1.082682,0.025755,0.642607,0.508698,0.337719,0.001000,26,0.320905,0.001269,0.064412,0.679095,0.005785,4.886859,3.193294,4.833687,0.018246,0.030589
57,1.097278,1.071167,0.026110,0.641208,0.517097,0.376244,0.001000,25,0.313336,0.001238,0.066103,0.686664,0.008630,4.944749,3.191649,4.825277,0.017992,0.030230
58,1.059129,1.032215,0.026914,0.663001,0.509298,0.369495,0.001000,30,0.325447,0.001202,0.067976,0.674553,0.006951,4.875522,3.179168,4.788540,0.018070,0.029588
59,1.055007,1.027320,0.027686,0.666500,0.515897,0.364580,0.001000,29,0.332701,0.001152,0.070069,0.667299,0.000560,4.844991,3.153748,4.772669,0.017623,0.029005
60,1.032071,1.004070,0.028001,0.671199,0.503599,0.365492,0.001000,28,0.320384,0.001091,0.071943,0.679616,0.001155,4.911338,3.123299,4.742073,0.017130,0.028243
61,1.026371,0.997791,0.028580,0.671599,0.507199,0.374767,0.001000,27,0.319003,0.001048,0.073965,0.680997,0.003598,4.911548,3.116712,4.745045,0.016591,0.027802
62,1.000334,0.970710,0.029623,0.684895,0.505099,0.377136,0.001000,26,0.334250,0.001056,0.076426,0.665750,0.003700,4.834361,3.099890,4.739406,0.016886,0.027756
63,0.978077,0.948096,0.029981,0.685794,0.513797,0.382417,0.001000,25,0.325154,0.001010,0.078225,0.674846,-0.001784,4.880440,3.048679,4.724233,0.015924,0.027494
64,0.956382,0.925986,0.030396,0.692592,0.514097,0.379710,0.001000,24,0.311309,0.000898,0.080535,0.688691,0.001524,4.932108,3.017673,4.685375,0.015444,0.025687
65,0.920904,0.889596,0.031308,0.709387,0.508098,0.377907,0.001000,23,0.324642,0.000971,0.082686,0.675358,-0.000519,4.868690,3.016907,4.720392,0.015430,0.027076
66,0.909713,0.877640,0.032072,0.714986,0.513797,0.391292,0.001000,22,0.329765,0.000964,0.084892,0.670235,-0.000810,4.842865,2.994430,4.724576,0.015263,0.027037
67,0.894583,0.861989,0.032594,0.722983,0.511398,0.374379,0.001000,21,0.320688,0.000851,0.087240,0.679312,0.004571,4.876354,2.951538,4.645690,0.014940,0.025062
68,0.879010,0.845818,0.033192,0.722883,0.507798,0.413761,0.001000,20,0.320113,0.000840,0.089271,0.679887,-0.003352,4.877769,2.916339,4.643345,0.013876,0.025444
69,0.879441,0.845368,0.034073,0.717985,0.499100,0.320320,0.001000,19,0.330506,0.000854,0.091516,0.669494,0.005018,4.842000,2.935526,4.667028,0.014544,0.025356
70,0.902464,0.868013,0.034451,0.700190,0.471506,0.395603,0.001000,18,0.320030,0.000802,0.093475,0.679970,-0.004992,4.864482,2.864113,4.668922,0.013484,0.024899
71,0.945353,0.910131,0.035222,0.704689,0.506599,0.321198,0.001000,17,0.342753,0.000826,0.094530,0.657247,0.008641,4.757959,2.920749,4.615326,0.014589,0.024764
72,0.854262,0.819232,0.035030,0.721384,0.501800,0.315213,0.001000,16,0.310719,0.000837,0.096024,0.689281,-0.001797,4.963893,2.879537,4.711552,0.014436,0.025076
73,0.867106,0.830990,0.036115,0.715885,0.501800,0.391367,0.001000,15,0.328171,0.000923,0.098476,0.671829,-0.010641,4.893578,2.915072,4.754893,0.014908,0.026472
74,0.785119,0.748320,0.036799,0.763571,0.494601,0.401322,0.001000,14,0.346211,0.000968,0.099551,0.653789,-0.004128,4.819165,2.943714,4.733467,0.015730,0.026844
75,0.812643,0.775205,0.037439,0.747976,0.516797,0.403888,0.001000,13,0.350549,0.000899,0.101396,0.649451,-0.000624,4.801316,2.953102,4.700958,0.016138,0.025278
76,0.766935,0.729178,0.037757,0.767370,0.506599,0.376696,0.001000,12,0.353840,0.000893,0.102237,0.646160,0.000949,4.769486,2.897233,4.666654,0.015622,0.025476
77,0.735911,0.697788,0.038122,0.780966,0.504199,0.370418,0.001000,11,0.353945,0.000910,0.103448,0.646055,0.004149,4.771060,2.820598,4.712160,0.015036,0.026153
78,0.743562,0.704998,0.038564,0.768469,0.501800,0.359679,0.001000,10,0.350381,0.000919,0.105157,0.649619,0.009512,4.784501,2.813501,4.716819,0.014963,0.026357
79,0.719362,0.680441,0.038922,0.772068,0.510198,0.403910,0.001000,9,0.347504,0.000817,0.106544,0.652496,0.004048,4.781600,2.776069,4.672582,0.014102,0.024869
80,0.661095,0.621555,0.039540,0.807558,0.506299,0.403340,0.001000,8,0.372605,0.000785,0.106935,0.627395,-0.000371,4.650984,2.752917,4.595335,0.014306,0.024090
81,0.660261,0.620496,0.039765,0.806158,0.505099,0.387809,0.001000,7,0.372820,0.000752,0.107671,0.627180,-0.001911,4.644058,2.728316,4.586771,0.014249,0.023430
82,0.631408,0.591833,0.039575,0.815855,0.505699,0.393072,0.001000,6,0.362832,0.000728,0.107702,0.637168,-0.007362,4.659361,2.714927,4.594842,0.014139,0.022983
83,0.612690,0.572896,0.039794,0.825552,0.505399,0.397730,0.001000,5,0.368246,0.000740,0.108072,0.631754,-0.015084,4.601332,2.716843,4.609888,0.014221,0.023188
84,0.597176,0.557348,0.039828,0.829251,0.514397,0.403351,0.001000,4,0.364652,0.000753,0.108425,0.635348,-0.006610,4.611009,2.696710,4.629726,0.013924,0.023643
85,0.563336,0.523638,0.039698,0.838948,0.502100,0.416352,0.001000,3,0.364492,0.000724,0.108003,0.635508,-0.002491,4.591812,2.660272,4.593440,0.013565,0.023228
86,0.554406,0.514599,0.039806,0.848246,0.499400,0.401185,0.001000,2,0.375550,0.000690,0.107629,0.624450,0.003301,4.514158,2.644231,4.528165,0.013493,0.022529
87,0.545667,0.506331,0.039337,0.845446,0.496101,0.408918,0.001000,1,0.360649,0.000663,0.107057,0.639351,0.003897,4.569538,2.604249,4.532660,0.013021,0.022211
