epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
55,1.156892,1.134299,0.022593,0.616215,0.532094,0.401135,0.001000,27,0.342963,0.001089,0.052409,0.657037,0.051606,4.547565,5.353770,4.603004,0.014757,0.029513
56,1.136599,1.113727,0.022872,0.630611,0.535093,0.376694,0.001000,30,0.342601,0.001034,0.053365,0.657399,0.060776,4.555430,5.355032,4.568003,0.014705,0.028598
57,1.121108,1.097977,0.023131,0.630311,0.537493,0.392620,0.001000,30,0.341672,0.001016,0.054290,0.658328,0.051934,4.565361,5.405187,4.570137,0.014648,0.028306
58,1.097958,1.074440,0.023518,0.640808,0.535993,0.406217,0.001000,30,0.344798,0.001008,0.055372,0.655202,0.049044,4.552729,5.396370,4.567703,0.014598,0.028202
59,1.097621,1.073807,0.023815,0.642707,0.533293,0.399828,0.001000,29,0.340596,0.000944,0.056645,0.659404,0.055747,4.572168,5.388033,4.535402,0.014630,0.027027
60,1.069136,1.044881,0.024255,0.654304,0.542292,0.390940,0.001000,28,0.341365,0.000936,0.058061,0.658635,0.048319,4.574013,5.417395,4.526904,0.014432,0.026973
61,1.052610,1.027955,0.024655,0.653804,0.534793,0.426137,0.001000,30,0.339985,0.000906,0.059486,0.660015,0.046306,4.578080,5.427999,4.529984,0.014117,0.026592
62,1.040888,1.015674,0.025214,0.663401,0.544091,0.404508,0.001000,29,0.341305,0.000880,0.061265,0.658695,0.053644,4.573127,5.416710,4.488374,0.013986,0.026155
63,1.037568,1.011998,0.025570,0.657803,0.515297,0.421485,0.001000,30,0.335014,0.000845,0.062871,0.664986,0.049009,4.613985,5.430228,4.497659,0.013996,0.025474
64,1.074372,1.047833,0.026539,0.649005,0.526395,0.363949,0.001000,29,0.344861,0.000844,0.065443,0.655139,0.044528,4.550128,5.497547,4.487950,0.013269,0.025837
65,1.062375,1.035688,0.026686,0.642707,0.513497,0.425920,0.001000,28,0.328875,0.000779,0.067004,0.671125,0.046797,4.638255,5.511452,4.492941,0.013935,0.024189
66,1.038124,1.010492,0.027632,0.663301,0.519796,0.354949,0.001000,27,0.344492,0.000862,0.069111,0.655508,0.047256,4.561456,5.499020,4.482616,0.014297,0.025647
67,1.056426,1.027840,0.028586,0.650905,0.529994,0.380457,0.001000,26,0.344318,0.000839,0.072305,0.655682,0.041938,4.535779,5.643886,4.535130,0.013507,0.025617
68,1.010326,0.981239,0.029087,0.670799,0.527295,0.415353,0.001000,25,0.341013,0.000854,0.074194,0.658987,0.039500,4.545695,5.646716,4.526499,0.014146,0.025576
69,0.996733,0.966937,0.029796,0.670899,0.529394,0.418414,0.001000,24,0.346999,0.000900,0.076157,0.653001,0.043503,4.548264,5.613229,4.516920,0.015473,0.025696
70,0.977614,0.946823,0.030791,0.680896,0.536593,0.420499,0.001000,23,0.353132,0.000885,0.079066,0.646868,0.040295,4.509698,5.673643,4.507112,0.015207,0.025563
71,0.925146,0.893748,0.031399,0.695591,0.520396,0.401352,0.001000,22,0.355450,0.000872,0.080937,0.644550,0.032321,4.462217,5.744606,4.505430,0.014772,0.025574
72,0.956756,0.924823,0.031933,0.694592,0.546491,0.418832,0.001000,21,0.350743,0.000843,0.083032,0.649257,0.026503,4.489532,5.785715,4.484476,0.015050,0.024828
73,0.898242,0.865757,0.032485,0.714386,0.537493,0.437872,0.001000,30,0.356925,0.000868,0.084460,0.643075,0.028242,4.450867,5.779984,4.494616,0.015730,0.024904
74,0.899761,0.866756,0.033005,0.716585,0.540792,0.434852,0.001000,29,0.361848,0.000853,0.085864,0.638152,0.038718,4.437326,5.775028,4.450933,0.015960,0.024455
75,0.872013,0.838891,0.033123,0.725082,0.548590,0.427270,0.001000,28,0.358502,0.000835,0.086481,0.641498,0.035649,4.447163,5.806900,4.441411,0.015794,0.024190
76,0.839527,0.806343,0.033184,0.734480,0.533893,0.416949,0.001000,30,0.354634,0.000816,0.086942,0.645366,0.023635,4.446681,5.850619,4.454700,0.015482,0.024000
77,0.853914,0.820522,0.033392,0.731281,0.541692,0.435709,0.001000,29,0.356769,0.000798,0.087496,0.643231,0.020982,4.428257,5.876053,4.451396,0.015249,0.023776
78,0.797119,0.763643,0.033476,0.753474,0.542891,0.433547,0.001000,28,0.359378,0.000784,0.087603,0.640622,0.023136,4.412079,5.878955,4.431159,0.015265,0.023475
79,0.802468,0.768966,0.033502,0.750175,0.541092,0.440181,0.001000,27,0.360918,0.000770,0.087586,0.639082,0.026803,4.398203,5.867078,4.402045,0.015392,0.023084
80,0.778016,0.744607,0.033409,0.756773,0.538692,0.435149,0.001000,26,0.357742,0.000734,0.087490,0.642258,0.028933,4.414113,5.881262,4.368567,0.015687,0.022092
81,0.746886,0.713487,0.033399,0.767770,0.534193,0.418319,0.001000,25,0.359304,0.000726,0.087353,0.640696,0.024599,4.385178,5.913818,4.368413,0.015497,0.022042
82,0.747685,0.714471,0.033214,0.768569,0.536293,0.435316,0.001000,24,0.353744,0.000696,0.087108,0.646256,0.027371,4.409290,5.947512,4.363097,0.015230,0.021533
83,0.725659,0.692605,0.033054,0.777367,0.529094,0.419959,0.001000,23,0.359060,0.000691,0.086220,0.640940,0.026287,4.371741,5.936398,4.348118,0.015167,0.021482
84,0.727522,0.694628,0.032894,0.774668,0.520096,0.429680,0.001000,22,0.354752,0.000662,0.085975,0.645248,0.028864,4.392178,5.945532,4.315429,0.015337,0.020660
85,0.740628,0.707718,0.032909,0.765370,0.531794,0.423397,0.001000,21,0.360065,0.000681,0.085670,0.639935,0.025377,4.358702,5.916766,4.329863,0.015434,0.021037
86,0.743070,0.710423,0.032648,0.768070,0.536893,0.444750,0.001000,20,0.343677,0.000651,0.085893,0.656323,0.027317,4.459365,5.942754,4.297763,0.015877,0.019977
87,0.652717,0.620009,0.032708,0.808158,0.531494,0.403540,0.001000,19,0.354242,0.000667,0.085387,0.645758,0.012387,4.389300,5.951808,4.309462,0.015645,0.020548
88,0.708571,0.676010,0.032561,0.776967,0.523695,0.444262,0.001000,18,0.352347,0.000649,0.085026,0.647653,0.011216,4.390909,5.947774,4.328541,0.015416,0.020290
89,0.683586,0.651224,0.032362,0.791463,0.530894,0.389645,0.001000,17,0.350746,0.000654,0.084467,0.649254,0.020654,4.417681,5.926391,4.263181,0.015664,0.020224
90,0.738912,0.706653,0.032258,0.741078,0.496701,0.452149,0.001000,16,0.339296,0.000641,0.084887,0.660704,0.021725,4.469123,5.949528,4.325373,0.015638,0.019909
91,0.726578,0.693857,0.032720,0.771369,0.534193,0.398644,0.001000,15,0.368192,0.000690,0.084499,0.631808,0.018359,4.333924,5.898223,4.283141,0.016320,0.020590
92,0.653315,0.620556,0.032760,0.801360,0.536893,0.389076,0.001000,14,0.359944,0.000687,0.085179,0.640056,0.010254,4.375643,5.962235,4.322853,0.016135,0.020654
93,0.645545,0.612616,0.032929,0.798061,0.527894,0.433271,0.001000,13,0.353866,0.000684,0.086149,0.646134,0.009109,4.410830,5.972801,4.312370,0.016406,0.020359
94,0.639454,0.605961,0.033493,0.805258,0.535093,0.440003,0.001000,12,0.369622,0.000709,0.086978,0.630378,0.008423,4.336480,5.945228,4.298061,0.016597,0.020828
95,0.593563,0.559906,0.033657,0.823353,0.527894,0.427238,0.001000,11,0.372972,0.000683,0.087302,0.627028,0.007348,4.314707,5.934084,4.297481,0.016550,0.020214
96,0.588538,0.554714,0.033824,0.823653,0.525495,0.441932,0.001000,10,0.374573,0.000636,0.087754,0.625427,-0.001325,4.259123,5.987958,4.281031,0.015142,0.020175
97,0.565057,0.531088,0.033969,0.837349,0.538692,0.442420,0.001000,9,0.373580,0.000606,0.088305,0.626420,-0.001773,4.244340,6.013904,4.228964,0.014910,0.019599
98,0.527126,0.493143,0.033983,0.848845,0.536293,0.422487,0.001000,8,0.360985,0.000587,0.089191,0.639015,0.005855,4.286455,6.036179,4.225787,0.014940,0.019066
99,0.548491,0.514260,0.034232,0.837449,0.529994,0.441729,0.001000,7,0.355076,0.000578,0.090415,0.644924,0.015927,4.302836,6.068556,4.248113,0.014498,0.019189
100,0.500316,0.466136,0.034179,0.863941,0.531194,0.440401,0.001000,6,0.361268,0.000591,0.089827,0.638732,0.020531,4.282720,6.017844,4.204175,0.015242,0.018943
101,0.485389,0.451164,0.034225,0.870439,0.536893,0.426461,0.001000,5,0.365799,0.000580,0.089676,0.634201,0.021385,4.250389,6.017460,4.189661,0.015127,0.018731
102,0.477203,0.442813,0.034390,0.868040,0.532993,0.440939,0.001000,4,0.366862,0.000577,0.090158,0.633138,0.014177,4.241391,6.038875,4.202259,0.015000,0.018769
103,0.456392,0.421942,0.034450,0.877037,0.533593,0.439969,0.001000,3,0.370410,0.000594,0.090121,0.629590,0.010834,4.236919,6.024192,4.203012,0.015585,0.018743
104,0.459554,0.424986,0.034567,0.875137,0.538992,0.431725,0.001000,2,0.372073,0.000580,0.090401,0.627927,0.016067,4.225605,6.046630,4.206597,0.014800,0.018996
105,0.429994,0.395626,0.034368,0.884835,0.527894,0.430622,0.001000,1,0.363088,0.000579,0.090334,0.636912,0.019569,4.281072,6.041783,4.199653,0.015264,0.018604
