epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
49,1.244808,1.224915,0.019893,0.589323,0.535093,0.350445,0.001000,25,0.283341,0.001250,0.047381,0.716659,-0.050501,5.147477,5.020128,4.551175,0.021808,0.027819
50,1.222274,1.202086,0.020188,0.598720,0.539892,0.388012,0.001000,30,0.291629,0.001294,0.047810,0.708371,-0.036699,5.137924,4.994667,4.614476,0.022617,0.027974
51,1.181912,1.161464,0.020448,0.610617,0.527595,0.390487,0.001000,30,0.300708,0.001364,0.048067,0.699292,-0.039249,5.107080,4.992089,4.612350,0.023662,0.028355
52,1.203944,1.183234,0.020709,0.603919,0.540192,0.380544,0.001000,29,0.298927,0.001319,0.049059,0.701073,-0.050615,5.110253,5.038762,4.581501,0.023272,0.027888
53,1.163322,1.142420,0.020902,0.620214,0.538092,0.387484,0.001000,30,0.301088,0.001323,0.049556,0.698912,-0.037720,5.123983,5.045801,4.607851,0.023375,0.027870
54,1.160247,1.139038,0.021209,0.620314,0.538392,0.392628,0.001000,29,0.301450,0.001329,0.050557,0.698550,-0.034994,5.137853,5.085977,4.602738,0.023581,0.027793
55,1.135154,1.113648,0.021505,0.628811,0.540492,0.412653,0.001000,28,0.299694,0.001305,0.051661,0.700306,-0.047658,5.127491,5.158760,4.559001,0.023653,0.027306
56,1.120141,1.098127,0.022014,0.636309,0.539292,0.394166,0.001000,30,0.306814,0.001340,0.052881,0.693186,-0.046264,5.100149,5.205618,4.562065,0.024311,0.027368
57,1.107530,1.085333,0.022198,0.638109,0.535093,0.397740,0.001000,29,0.300039,0.001286,0.053947,0.699961,-0.038455,5.162684,5.189717,4.574522,0.023933,0.026715
58,1.092818,1.070219,0.022600,0.644807,0.544091,0.420187,0.001000,28,0.296052,0.001224,0.055555,0.703948,-0.033540,5.194778,5.216212,4.538509,0.022941,0.026412
59,1.066575,1.043525,0.023050,0.654204,0.538992,0.432370,0.001000,30,0.297768,0.001228,0.056941,0.702232,-0.041103,5.184818,5.220973,4.535690,0.023511,0.025988
60,1.060245,1.036526,0.023720,0.657203,0.544091,0.398754,0.001000,29,0.303725,0.001242,0.058775,0.696275,-0.044752,5.168069,5.225628,4.534339,0.023933,0.025876
61,1.042610,1.018510,0.024100,0.657303,0.538992,0.425676,0.001000,28,0.294101,0.001157,0.060687,0.705899,-0.037937,5.230349,5.213494,4.517662,0.022852,0.025186
62,1.027565,1.002867,0.024698,0.670899,0.545891,0.413757,0.001000,27,0.293711,0.001129,0.062708,0.706289,-0.024584,5.253632,5.197725,4.500537,0.022679,0.024796
