epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
50,1.207020,1.186808,0.020212,0.600920,0.538692,0.391555,0.001000,30,0.296521,0.001229,0.047563,0.703479,-0.044575,5.013426,4.750659,4.701458,0.020906,0.028148
51,1.188688,1.168182,0.020507,0.606918,0.536593,0.380646,0.001000,30,0.308702,0.001294,0.047732,0.691298,-0.041709,4.965611,4.780695,4.703838,0.021638,0.028745
52,1.187688,1.166963,0.020726,0.611716,0.540792,0.402412,0.001000,29,0.309177,0.001229,0.048433,0.690823,-0.048327,4.954628,4.803247,4.707018,0.021465,0.027719
53,1.156501,1.135825,0.020675,0.622713,0.535093,0.368031,0.001000,30,0.299289,0.001213,0.048925,0.700711,-0.043052,5.011662,4.791266,4.668446,0.020888,0.027872
54,1.150962,1.130117,0.020845,0.621614,0.538092,0.407525,0.001000,29,0.295226,0.001179,0.049762,0.704774,-0.041706,5.045524,4.803266,4.684408,0.020830,0.027304
55,1.123695,1.102484,0.021211,0.635909,0.543191,0.419339,0.001000,28,0.299982,0.001189,0.050665,0.700018,-0.048166,5.008538,4.864019,4.656125,0.021273,0.027129
56,1.103930,1.082444,0.021486,0.640808,0.540192,0.382462,0.001000,30,0.299071,0.001178,0.051642,0.700929,-0.043757,5.020651,4.875346,4.644661,0.021370,0.026858
57,1.102141,1.080573,0.021568,0.640108,0.538092,0.422418,0.001000,29,0.287837,0.001099,0.052666,0.712163,-0.037604,5.095180,4.858294,4.642266,0.020481,0.026073
58,1.080472,1.058387,0.022085,0.650305,0.534493,0.389225,0.001000,28,0.291359,0.001096,0.054155,0.708641,-0.038586,5.081174,4.899001,4.602235,0.020329,0.026120
59,1.085344,1.062819,0.022525,0.644507,0.532094,0.422424,0.001000,27,0.294092,0.001072,0.055442,0.705908,-0.045652,5.071588,4.908274,4.633184,0.020799,0.025291
60,1.079801,1.056659,0.023142,0.648605,0.531794,0.361887,0.001000,26,0.295202,0.001071,0.057423,0.704798,-0.037706,5.087343,4.953486,4.581935,0.020185,0.025764
61,1.085932,1.062539,0.023393,0.631111,0.538092,0.439472,0.001000,25,0.280088,0.000983,0.059272,0.719912,-0.036211,5.175653,4.882309,4.597313,0.019871,0.024255
62,1.017073,0.992707,0.024365,0.671099,0.537792,0.422641,0.001000,24,0.296758,0.001070,0.061399,0.703242,-0.031548,5.113930,4.927647,4.576657,0.020876,0.025189
63,1.024476,0.999199,0.025277,0.670399,0.538092,0.397960,0.001000,23,0.302462,0.001093,0.064057,0.697538,-0.035723,5.080177,5.004011,4.593815,0.021165,0.025402
64,1.019936,0.994210,0.025726,0.663301,0.544991,0.416435,0.001000,22,0.290945,0.001036,0.066322,0.709055,-0.029682,5.162051,4.915390,4.574952,0.021117,0.024295
65,0.980218,0.953790,0.026428,0.679696,0.535093,0.441373,0.001000,30,0.286827,0.000992,0.068937,0.713173,-0.027139,5.183328,4.954031,4.558228,0.020106,0.024234
66,0.987046,0.959421,0.027625,0.681895,0.537493,0.426493,0.001000,29,0.306845,0.001030,0.071593,0.693155,-0.027268,5.098045,5.032059,4.581830,0.020504,0.024684
67,0.968761,0.940471,0.028290,0.684595,0.539292,0.374831,0.001000,28,0.301910,0.001035,0.074138,0.698090,-0.041108,5.117645,5.015066,4.556756,0.021265,0.024139
68,0.981312,0.952185,0.029127,0.675897,0.531194,0.427170,0.001000,27,0.299888,0.000971,0.077065,0.700112,-0.025685,5.142181,5.035379,4.554405,0.020142,0.023782
69,0.969223,0.939503,0.029721,0.685094,0.543191,0.440403,0.001000,26,0.293846,0.000955,0.079448,0.706154,-0.018157,5.191168,4.992246,4.550760,0.020042,0.023527
70,0.917799,0.887071,0.030728,0.707888,0.539892,0.418672,0.001000,25,0.309699,0.000998,0.081747,0.690301,-0.030335,5.098213,5.028629,4.534552,0.020855,0.023724
71,0.922603,0.890853,0.031751,0.703989,0.545591,0.440328,0.001000,24,0.323516,0.001065,0.084232,0.676484,-0.032565,5.043905,5.090684,4.570879,0.022085,0.024030
72,0.889202,0.857081,0.032121,0.719284,0.537792,0.434467,0.001000,30,0.312545,0.001022,0.086199,0.687455,-0.023708,5.112391,5.053420,4.529878,0.021543,0.023620
73,0.899569,0.866832,0.032738,0.710087,0.542591,0.435497,0.001000,29,0.305672,0.000918,0.088717,0.694328,-0.012230,5.136317,5.031729,4.471884,0.020089,0.022672
74,0.862560,0.829283,0.033277,0.729581,0.543191,0.451852,0.001000,28,0.319296,0.000952,0.089606,0.680704,-0.021760,5.078015,5.066560,4.523727,0.020986,0.022614
75,0.843606,0.809778,0.033828,0.737079,0.542891,0.465729,0.001000,27,0.330095,0.000993,0.090720,0.669905,-0.032600,5.017285,5.093141,4.501994,0.021656,0.022888
76,0.820116,0.786158,0.033958,0.744177,0.538392,0.452369,0.001000,26,0.328182,0.000968,0.091281,0.671818,-0.031212,5.025542,5.102903,4.484936,0.021673,0.022333
77,0.805851,0.771979,0.033872,0.753474,0.538692,0.408235,0.001000,25,0.320448,0.000911,0.091514,0.679552,-0.016635,5.079062,5.097051,4.470319,0.020857,0.021826
78,0.817160,0.783407,0.033752,0.734380,0.512598,0.465204,0.001000,24,0.307798,0.000858,0.091960,0.692202,-0.022054,5.129493,5.121123,4.458887,0.020163,0.021243
79,0.822480,0.788347,0.034133,0.740478,0.516797,0.365879,0.001000,23,0.325328,0.000949,0.092057,0.674672,-0.022285,5.057417,5.118775,4.458654,0.021968,0.021604
80,0.888778,0.854109,0.034668,0.700390,0.524595,0.469899,0.001000,22,0.327998,0.000937,0.093663,0.672002,-0.036309,5.011030,5.170120,4.483139,0.022036,0.021256
81,0.800573,0.765657,0.034916,0.746576,0.532394,0.455062,0.001000,21,0.354693,0.001055,0.092705,0.645307,-0.019299,4.930840,5.156455,4.486112,0.023756,0.022151
82,0.780597,0.746207,0.034390,0.756173,0.533293,0.407652,0.001000,20,0.334301,0.001020,0.092312,0.665699,-0.015367,5.034848,5.094455,4.509845,0.023601,0.021508
83,0.813276,0.779228,0.034048,0.737179,0.541392,0.444309,0.001000,19,0.312264,0.000886,0.092645,0.687736,-0.010108,5.110592,5.056862,4.433973,0.021368,0.020725
84,0.742145,0.707715,0.034430,0.774168,0.535693,0.481387,0.001000,18,0.333701,0.000950,0.092489,0.666299,-0.005532,5.025975,5.073133,4.441261,0.022352,0.021231
85,0.735666,0.700584,0.035082,0.775667,0.532693,0.454984,0.001000,17,0.357542,0.001074,0.093068,0.642458,-0.016661,4.942852,5.102112,4.477762,0.024629,0.021621
86,0.735112,0.699816,0.035297,0.770869,0.535393,0.447360,0.001000,16,0.354994,0.001065,0.093955,0.645006,-0.025724,4.939253,5.095657,4.439053,0.024517,0.021535
87,0.689099,0.653920,0.035179,0.786764,0.532993,0.449611,0.001000,15,0.345644,0.000963,0.094188,0.654356,-0.024152,4.950066,5.107801,4.426295,0.023112,0.020706
88,0.682027,0.646687,0.035340,0.793962,0.536293,0.448837,0.001000,14,0.345105,0.000896,0.094763,0.654895,-0.013205,4.939030,5.176005,4.386595,0.021854,0.020457
89,0.650587,0.615307,0.035280,0.805058,0.533593,0.447769,0.001000,13,0.340320,0.000909,0.094880,0.659680,-0.014228,4.960379,5.191104,4.363102,0.022395,0.020174
90,0.650730,0.615234,0.035496,0.800460,0.538092,0.463935,0.001000,12,0.341813,0.000963,0.095500,0.658187,-0.024444,4.947409,5.187397,4.391550,0.023728,0.019988
91,0.610939,0.574916,0.036023,0.826752,0.538092,0.455556,0.001000,11,0.361305,0.000999,0.095956,0.638695,-0.019333,4.850410,5.182768,4.361811,0.024267,0.020242
92,0.612311,0.576160,0.036151,0.821554,0.534193,0.451401,0.001000,10,0.365222,0.000977,0.096121,0.634778,-0.015594,4.830201,5.184262,4.360611,0.024049,0.019975
93,0.576215,0.540646,0.035569,0.834150,0.532693,0.460313,0.001000,9,0.345356,0.000928,0.095509,0.654644,-0.016907,4.923850,5.150124,4.353237,0.023561,0.019321
94,0.569608,0.534425,0.035183,0.836349,0.540492,0.445952,0.001000,8,0.334053,0.000882,0.094976,0.665947,-0.015973,4.969247,5.137311,4.304060,0.022897,0.018906
95,0.537413,0.502382,0.035031,0.846146,0.535693,0.454708,0.001000,7,0.334847,0.000862,0.094417,0.665153,-0.019824,4.952044,5.172296,4.308989,0.022463,0.018907
96,0.524395,0.489211,0.035184,0.851844,0.540792,0.459799,0.001000,6,0.345767,0.000852,0.094200,0.654233,-0.021873,4.889911,5.184502,4.317751,0.022318,0.018811
97,0.513097,0.478002,0.035096,0.860342,0.536893,0.449145,0.001000,5,0.347389,0.000826,0.093799,0.652611,-0.020500,4.875806,5.152665,4.302050,0.021986,0.018500
98,0.498604,0.463495,0.035108,0.861642,0.530294,0.462639,0.001000,4,0.350807,0.000824,0.093613,0.649193,-0.018973,4.876119,5.155704,4.307827,0.022172,0.018238
99,0.474966,0.439868,0.035098,0.872038,0.536593,0.444148,0.001000,3,0.356382,0.000815,0.093207,0.643618,-0.013314,4.851828,5.182771,4.299827,0.022011,0.018173
100,0.468108,0.433497,0.034611,0.868939,0.522496,0.442435,0.001000,2,0.341483,0.000760,0.092580,0.658517,-0.011678,4.894724,5.190231,4.268999,0.021124,0.017721
101,0.455086,0.420518,0.034569,0.879236,0.538392,0.439713,0.001000,1,0.340967,0.000759,0.092472,0.659033,-0.015920,4.900059,5.198003,4.264791,0.021375,0.017379
